"run"	"Année"	"baseline"	"scen"	"ssp"	"recup"	"Bonifié"	"mgmt.unit"	"Superficie"	"Volume"	"Area cut"	"Vol cut"	"min_area"	"min_vol"
4	2090	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7151"	66	1683272	66	1683272	66	1577946
4	2090	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7151"	88	2153024	88	2153024	78	1871016
4	2095	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7151"	88	1994917	88	1994917	74	1871712
4	2095	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7151"	66	1577946	66	1577946	66	1577946
4	2095	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7151"	78	1871016	78	1871016	78	1871016
4	2100	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7151"	92	2153794	92	2153794	74	1871712
4	2100	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7151"	80	2062129	80	2062129	66	1577946
4	2100	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7151"	82	2026364	82	2026364	78	1871016
4	2025	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	90	2397070	90	2397070	68	1653994
4	2025	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	90	2405037	90	2405037	80	2077912
4	2025	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2336142	90	2336142	82	2017936
4	2030	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	90	2447736	90	2447736	68	1653994
4	2030	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	90	2420586	90	2420586	80	2077912
4	2030	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2357260	90	2357260	82	2017936
4	2035	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	94	2493362	94	2493362	68	1653994
4	2035	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	90	2367768	90	2367768	80	2077912
4	2035	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2421136	90	2421136	82	2017936
4	2040	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	89	2227078	89	2227078	68	1653994
4	2040	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	86	2287676	86	2287676	80	2077912
4	2040	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	92	2321098	92	2321098	82	2017936
4	2045	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	85	2141683	85	2141683	68	1653994
4	2045	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	86	2077912	86	2077912	80	2077912
4	2045	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2371297	90	2371297	82	2017936
4	2050	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	84	2068682	84	2068682	68	1653994
4	2050	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	88	2225560	88	2225560	80	2077912
4	2050	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2174570	90	2174570	82	2017936
4	2055	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	86	2257182	86	2257182	68	1653994
4	2055	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	88	2429309	88	2429309	80	2077912
4	2055	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2443984	90	2443984	82	2017936
4	2060	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	86	2285147	86	2285147	68	1653994
4	2060	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	90	2440243	90	2440243	80	2077912
4	2060	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2338094	90	2338094	82	2017936
4	2065	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	82	2236100	82	2236100	68	1653994
4	2065	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	88	2371146	88	2371146	80	2077912
4	2065	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	93	2399699	93	2399699	82	2017936
4	2070	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	84	2348341	84	2348341	68	1653994
4	2070	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	84	2228181	84	2228181	80	2077912
4	2070	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	88	2437120	88	2437120	82	2017936
4	2075	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	84	2245351	84	2245351	68	1653994
4	2075	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	84	2133358	84	2133358	80	2077912
4	2075	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	90	2228308	90	2228308	82	2017936
4	2080	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	84	2083879	84	2083879	68	1653994
4	2080	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	86	2302443	86	2302443	80	2077912
4	2080	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	86	2117700	86	2117700	82	2017936
4	2085	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	82	2061863	82	2061863	68	1653994
4	2085	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	84	2107815	84	2107815	80	2077912
4	2085	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	86	2162392	86	2162392	82	2017936
4	2090	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	74	1720672	74	1720672	68	1653994
4	2090	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	86	2192546	86	2192546	80	2077912
4	2090	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	86	2125682	86	2125682	82	2017936
4	2095	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	78	1852875	78	1852875	68	1653994
4	2095	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	82	2125808	82	2125808	80	2077912
4	2095	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	86	2017936	86	2017936	82	2017936
4	2100	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7151"	68	1653994	68	1653994	68	1653994
4	2100	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7151"	80	2080982	80	2080982	80	2077912
4	2100	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7151"	82	2079698	82	2079698	82	2017936
4	2025	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	90	2390476	90	2390476	78	1953754
4	2025	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	90	2416148	90	2416148	80	2072391
4	2025	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	90	2207802	90	2207802	72	1667246
4	2030	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	90	2407062	90	2407062	78	1953754
4	2030	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	90	2309588	90	2309588	80	2072391
4	2030	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	90	2502564	90	2502564	72	1667246
4	2035	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	88	2251202	88	2251202	78	1953754
4	2035	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	88	2187508	88	2187508	80	2072391
4	2035	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	88	2200245	88	2200245	72	1667246
4	2040	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	88	2265658	88	2265658	78	1953754
4	2040	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	88	2356590	88	2356590	80	2072391
4	2040	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	80	2172232	80	2172232	72	1667246
4	2045	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	82	2135226	82	2135226	78	1953754
4	2045	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	88	2281634	88	2281634	80	2072391
4	2045	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	80	1969942	80	1969942	72	1667246
4	2050	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	82	2160322	82	2160322	78	1953754
4	2050	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	88	2196938	88	2196938	80	2072391
4	2050	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	82	1987333	82	1987333	72	1667246
4	2055	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	78	2033733	78	2033733	78	1953754
4	2055	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	86	2387446	86	2387446	80	2072391
4	2055	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	78	2022520	78	2022520	72	1667246
4	2060	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	80	1953754	80	1953754	78	1953754
4	2060	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	84	2277572	84	2277572	80	2072391
4	2060	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	74	2002298	74	2002298	72	1667246
4	2065	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	80	2178034	80	2178034	78	1953754
4	2065	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	84	2341069	84	2341069	80	2072391
4	2065	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	78	2003060	78	2003060	72	1667246
4	2070	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	80	2169988	80	2169988	78	1953754
4	2070	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	84	2225507	84	2225507	80	2072391
4	2070	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	78	2008720	78	2008720	72	1667246
4	2075	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	80	2142016	80	2142016	78	1953754
4	2075	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	84	2111669	84	2111669	80	2072391
4	2075	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	80	2029531	80	2029531	72	1667246
4	2080	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	84	2112038	84	2112038	78	1953754
4	2080	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	84	2183102	84	2183102	80	2072391
4	2080	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	78	1862147	78	1862147	72	1667246
4	2085	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	84	2049938	84	2049938	78	1953754
4	2085	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	82	2072391	82	2072391	80	2072391
4	2085	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	80	1827268	80	1827268	72	1667246
4	2090	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	84	2082826	84	2082826	78	1953754
4	2090	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	86	2279466	86	2279466	80	2072391
4	2090	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	72	1667246	72	1667246	72	1667246
4	2095	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	84	2016037	84	2016037	78	1953754
4	2095	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	84	2210040	84	2210040	80	2072391
4	2095	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	84	1795784	84	1795784	72	1667246
4	2100	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"7151"	84	1990087	84	1990087	78	1953754
4	2100	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"7151"	80	2140590	80	2140590	80	2072391
4	2100	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"7151"	84	1878860	84	1878860	72	1667246
4	2025	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	90	2404604	90	2404604	68	1742384
4	2025	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	90	2350014	90	2350014	68	1635894
4	2025	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	90	2387764	90	2387764	72	1753591
4	2030	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	80	2283684	80	2283684	68	1742384
4	2030	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	80	2149996	80	2149996	68	1635894
4	2030	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	2077284	80	2077284	72	1753591
4	2035	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	80	2043715	80	2043715	68	1742384
4	2035	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	82	2126750	82	2126750	68	1635894
4	2035	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	2035276	80	2035276	72	1753591
4	2040	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	80	2152007	80	2152007	68	1742384
4	2040	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	80	2129750	80	2129750	68	1635894
4	2040	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	79	1910775	79	1910775	72	1753591
4	2045	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	80	2092666	80	2092666	68	1742384
4	2045	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	80	2153930	80	2153930	68	1635894
4	2045	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	1800910	80	1800910	72	1753591
4	2050	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	80	2079778	80	2079778	68	1742384
4	2050	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	76	1968668	76	1968668	68	1635894
4	2050	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	1931934	80	1931934	72	1753591
4	2055	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	80	1957336	80	1957336	68	1742384
4	2055	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	76	2034234	76	2034234	68	1635894
4	2055	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	2027139	80	2027139	72	1753591
4	2060	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	76	1947604	76	1947604	68	1742384
4	2060	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	76	2030278	76	2030278	68	1635894
4	2060	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	2166364	80	2166364	72	1753591
4	2065	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	76	2016906	76	2016906	68	1742384
4	2065	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	76	2054706	76	2054706	68	1635894
4	2065	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	2004270	80	2004270	72	1753591
4	2070	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	76	1940253	76	1940253	68	1742384
4	2070	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	76	1998931	76	1998931	68	1635894
4	2070	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	76	2023264	76	2023264	72	1753591
4	2075	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	76	2003886	76	2003886	68	1742384
4	2075	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	78	2015030	78	2015030	68	1635894
4	2075	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	76	2057704	76	2057704	72	1753591
4	2080	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	78	2070213	78	2070213	68	1742384
4	2080	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	76	2010558	76	2010558	68	1635894
4	2080	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	2134038	80	2134038	72	1753591
4	2085	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	76	2093038	76	2093038	68	1742384
4	2085	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	76	1850018	76	1850018	68	1635894
4	2085	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	76	1970539	76	1970539	72	1753591
4	2090	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	76	1953257	76	1953257	68	1742384
4	2090	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	72	1924070	72	1924070	68	1635894
4	2090	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	72	1839804	72	1839804	72	1753591
4	2095	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	68	1742384	68	1742384	68	1742384
4	2095	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	72	1837558	72	1837558	68	1635894
4	2095	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	1753591	80	1753591	72	1753591
4	2100	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"7151"	76	1912706	76	1912706	68	1742384
4	2100	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"7151"	68	1635894	68	1635894	68	1635894
4	2100	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"7151"	80	1902858	80	1902858	72	1753591
4	2025	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	202	5138867	202	5138867	154	3597514
4	2025	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	206	5132941	206	5132941	148	3629440
4	2025	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	202	4887076	202	4887076	168	4041270
4	2030	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	206	5090888	206	5090888	154	3597514
4	2030	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	202	5112260	202	5112260	148	3629440
4	2030	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	202	5189156	202	5189156	168	4041270
4	2035	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	206	5092686	206	5092686	154	3597514
4	2035	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	202	5078484	202	5078484	148	3629440
4	2035	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	204	5002554	204	5002554	168	4041270
4	2040	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	206	5069790	206	5069790	154	3597514
4	2040	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	202	5128571	202	5128571	148	3629440
4	2040	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	206	5024810	206	5024810	168	4041270
4	2045	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	205	5054459	205	5054459	154	3597514
4	2045	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	208	5034656	208	5034656	148	3629440
4	2045	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	204	5101980	204	5101980	168	4041270
4	2050	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	207	5065282	207	5065282	154	3597514
4	2050	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	208	5074436	208	5074436	148	3629440
4	2050	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	204	5092744	204	5092744	168	4041270
4	2055	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	194	5028858	194	5028858	154	3597514
4	2055	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	207	5151409	207	5151409	148	3629440
4	2055	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	206	4978226	206	4978226	168	4041270
4	2060	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	196	5124066	196	5124066	154	3597514
4	2060	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	204	5004871	204	5004871	148	3629440
4	2060	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	204	5170639	204	5170639	168	4041270
4	2065	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	198	5019077	198	5019077	154	3597514
4	2065	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	196	4723941	196	4723941	148	3629440
4	2065	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	206	5121821	206	5121821	168	4041270
4	2070	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	194	4856124	194	4856124	154	3597514
4	2070	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	186	4856902	186	4856902	148	3629440
4	2070	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	202	4918374	202	4918374	168	4041270
4	2075	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	196	5037320	196	5037320	154	3597514
4	2075	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	178	4340958	178	4340958	148	3629440
4	2075	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	198	5054576	198	5054576	168	4041270
4	2080	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	190	4664794	190	4664794	154	3597514
4	2080	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	186	4446888	186	4446888	148	3629440
4	2080	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	196	4803203	196	4803203	168	4041270
4	2085	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	168	3874170	168	3874170	154	3597514
4	2085	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	164	4006857	164	4006857	148	3629440
4	2085	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	184	4537138	184	4537138	168	4041270
4	2090	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	178	4190600	178	4190600	154	3597514
4	2090	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	156	3852906	156	3852906	148	3629440
4	2090	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	178	4257900	178	4257900	168	4041270
4	2095	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	160	3715990	160	3715990	154	3597514
4	2095	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	156	3756276	156	3756276	148	3629440
4	2095	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	168	4041270	168	4041270	168	4041270
4	2100	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"7152"	154	3597514	154	3597514	154	3597514
4	2100	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"7152"	148	3629440	148	3629440	148	3629440
4	2100	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"7152"	176	4436470	176	4436470	168	4041270
4	2025	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7152"	204	5054069	204	5054069	160	3676960
4	2025	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7152"	204	5282634	204	5282634	162	3742560
4	2025	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"7152"	208	5341087	208	5341087	196	4687031
4	2030	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"7152"	202	5072946	202	5072946	160	3676960
4	2030	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"7152"	204	5069499	204	5069499	162	3742560
