"mgmt.unit"	"scen"	"Année"	"spp"	"spp cut"	"spp cut vol"	"spp cut total"	"spp cut vol total"	"Prop_brut"	"Prop_brut_vol"	"Proportion"	"Proportion volume"
"8451"	"SSP2-4.5 - reboisement"	2070	"Feuillus tolérants"	0	0	206	3612877	0	0	0	0.000666666666666667
"8451"	"SSP2-4.5 - reboisement"	2070	"Résineux"	136	2133883	206	3612877	0.66	0.591	0.631333333333333	0.555333333333333
"8451"	"SSP2-4.5 - reboisement"	2070	"Feuillus intolérants"	28	475132	206	3612877	0.136	0.132	0.128333333333333	0.124666666666667
"8451"	"SSP2-4.5 - reboisement"	2070	"Plantations résineuses"	42	1003862	206	3612877	0.204	0.278	0.240333333333333	0.319666666666667
"8451"	"SSP2-4.5 - reboisement"	2075	"Feuillus tolérants"	0	0	209	3771676	0	0	0.00133333333333333	0.001
"8451"	"SSP2-4.5 - reboisement"	2075	"Résineux"	119	1826772	209	3771676	0.569	0.484	0.561666666666667	0.490333333333333
"8451"	"SSP2-4.5 - reboisement"	2075	"Feuillus intolérants"	20	343135	209	3771676	0.096	0.091	0.152	0.137333333333333
"8451"	"SSP2-4.5 - reboisement"	2075	"Plantations résineuses"	70	1601769	209	3771676	0.335	0.425	0.285	0.371666666666667
"8451"	"SSP2-4.5 - reboisement"	2080	"Feuillus tolérants"	1	12854	228	4054771	0.004	0.003	0.004	0.00333333333333333
"8451"	"SSP2-4.5 - reboisement"	2080	"Résineux"	104	1606731	228	4054771	0.456	0.396	0.474	0.404333333333333
"8451"	"SSP2-4.5 - reboisement"	2080	"Feuillus intolérants"	51	766315	228	4054771	0.224	0.189	0.194	0.168333333333333
"8451"	"SSP2-4.5 - reboisement"	2080	"Plantations résineuses"	72	1668871	228	4054771	0.316	0.412	0.328	0.424333333333333
"8451"	"SSP2-4.5 - reboisement"	2085	"Feuillus tolérants"	2	28133	237	4312363	0.008	0.007	0.00533333333333333	0.005
"8451"	"SSP2-4.5 - reboisement"	2085	"Résineux"	94	1435534	237	4312363	0.397	0.333	0.412333333333333	0.347666666666667
"8451"	"SSP2-4.5 - reboisement"	2085	"Feuillus intolérants"	62	968408	237	4312363	0.262	0.225	0.248333333333333	0.213
"8451"	"SSP2-4.5 - reboisement"	2085	"Plantations résineuses"	79	1880288	237	4312363	0.333	0.436	0.334333333333333	0.434666666666667
"8451"	"SSP2-4.5 - reboisement"	2090	"Feuillus tolérants"	1	22432	263	4940114	0.004	0.005	0.00633333333333333	0.006
"8451"	"SSP2-4.5 - reboisement"	2090	"Résineux"	101	1551694	263	4940114	0.384	0.314	0.383	0.316666666666667
"8451"	"SSP2-4.5 - reboisement"	2090	"Feuillus intolérants"	68	1112529	263	4940114	0.259	0.225	0.270333333333333	0.234
"8451"	"SSP2-4.5 - reboisement"	2090	"Plantations résineuses"	93	2253459	263	4940114	0.354	0.456	0.340666666666667	0.443666666666667
"8451"	"SSP2-4.5 - reboisement"	2095	"Feuillus tolérants"	2	30567	269	5110067	0.007	0.006	0.00733333333333333	0.007
"8451"	"SSP2-4.5 - reboisement"	2095	"Résineux"	99	1550469	269	5110067	0.368	0.303	0.378	0.313333333333333
"8451"	"SSP2-4.5 - reboisement"	2095	"Feuillus intolérants"	78	1286642	269	5110067	0.29	0.252	0.289666666666667	0.254333333333333
"8451"	"SSP2-4.5 - reboisement"	2095	"Plantations résineuses"	90	2242389	269	5110067	0.335	0.439	0.325333333333333	0.425333333333333
"8451"	"SSP2-4.5 - reboisement"	2100	"Feuillus tolérants"	3	53476	275	5128216	0.011	0.01	0.009	0.008
"8451"	"SSP2-4.5 - reboisement"	2100	"Résineux"	105	1656584	275	5128216	0.382	0.323	0.375	0.313
"8451"	"SSP2-4.5 - reboisement"	2100	"Feuillus intolérants"	88	1465599	275	5128216	0.32	0.286	0.305	0.269
"8451"	"SSP2-4.5 - reboisement"	2100	"Plantations résineuses"	79	1952557	275	5128216	0.287	0.381	0.311	0.41
"8451"	"SSP2-4.5 - recup70%"	2025	"Résineux"	319	4799369	358	5463140	0.891	0.879	0.8505	0.834
"8451"	"SSP2-4.5 - recup70%"	2025	"Feuillus intolérants"	39	663771	358	5463140	0.109	0.121	0.1475	0.162
"8451"	"SSP2-4.5 - recup70%"	2025	"Plantations résineuses"	0	0	358	5463140	0	0	0	0
"8451"	"SSP2-4.5 - recup70%"	2030	"Feuillus tolérants"	1	31595	253	3903442	0.004	0.008	0.0105	0.0165
"8451"	"SSP2-4.5 - recup70%"	2030	"Résineux"	205	3079540	253	3903442	0.81	0.789	0.837666666666667	0.818666666666667
"8451"	"SSP2-4.5 - recup70%"	2030	"Feuillus intolérants"	47	792307	253	3903442	0.186	0.203	0.155333333333333	0.169333333333333
"8451"	"SSP2-4.5 - recup70%"	2030	"Plantations résineuses"	0	0	253	3903442	0	0	0	0.001
"8451"	"SSP2-4.5 - recup70%"	2035	"Feuillus tolérants"	4	94360	240	3720311	0.017	0.025	0.00833333333333333	0.014
"8451"	"SSP2-4.5 - recup70%"	2035	"Résineux"	195	2930001	240	3720311	0.812	0.788	0.799666666666667	0.776
"8451"	"SSP2-4.5 - recup70%"	2035	"Feuillus intolérants"	41	686228	240	3720311	0.171	0.184	0.189	0.204666666666667
"8451"	"SSP2-4.5 - recup70%"	2035	"Plantations résineuses"	0	9722	240	3720311	0	0.003	0.003	0.00533333333333333
"8451"	"SSP2-4.5 - recup70%"	2040	"Feuillus tolérants"	1	31224	229	3569056	0.004	0.009	0.0143333333333333	0.0246666666666667
"8451"	"SSP2-4.5 - recup70%"	2040	"Résineux"	178	2678618	229	3569056	0.777	0.751	0.782666666666667	0.752333333333333
"8451"	"SSP2-4.5 - recup70%"	2040	"Feuillus intolérants"	48	811441	229	3569056	0.21	0.227	0.192333333333333	0.206666666666667
"8451"	"SSP2-4.5 - recup70%"	2040	"Plantations résineuses"	2	47773	229	3569056	0.009	0.013	0.0103333333333333	0.0163333333333333
"8451"	"SSP2-4.5 - recup70%"	2045	"Feuillus tolérants"	5	140836	224	3553351	0.022	0.04	0.0116666666666667	0.0226666666666667
"8451"	"SSP2-4.5 - recup70%"	2045	"Résineux"	170	2550408	224	3553351	0.759	0.718	0.757333333333333	0.719666666666667
"8451"	"SSP2-4.5 - recup70%"	2045	"Feuillus intolérants"	44	743858	224	3553351	0.196	0.209	0.202	0.217
"8451"	"SSP2-4.5 - recup70%"	2045	"Plantations résineuses"	5	118249	224	3553351	0.022	0.033	0.0286666666666667	0.0406666666666667
"8451"	"SSP2-4.5 - recup70%"	2050	"Feuillus tolérants"	2	67078	220	3588698	0.009	0.019	0.0133333333333333	0.0263333333333333
"8451"	"SSP2-4.5 - recup70%"	2050	"Résineux"	162	2477399	220	3588698	0.736	0.69	0.746333333333333	0.699
"8451"	"SSP2-4.5 - recup70%"	2050	"Feuillus intolérants"	44	771446	220	3588698	0.2	0.215	0.186666666666667	0.2
"8451"	"SSP2-4.5 - recup70%"	2050	"Plantations résineuses"	12	272775	220	3588698	0.055	0.076	0.053	0.0746666666666667
"8451"	"SSP2-4.5 - recup70%"	2055	"Feuillus tolérants"	2	71297	219	3633061	0.009	0.02	0.00766666666666667	0.0156666666666667
"8451"	"SSP2-4.5 - recup70%"	2055	"Résineux"	163	2504370	219	3633061	0.744	0.689	0.725	0.668333333333333
"8451"	"SSP2-4.5 - recup70%"	2055	"Feuillus intolérants"	36	637858	219	3633061	0.164	0.176	0.175666666666667	0.186666666666667
"8451"	"SSP2-4.5 - recup70%"	2055	"Plantations résineuses"	18	419536	219	3633061	0.082	0.115	0.0916666666666667	0.129333333333333
"8451"	"SSP2-4.5 - recup70%"	2060	"Feuillus tolérants"	1	27356	203	3427973	0.005	0.008	0.00466666666666667	0.00933333333333333
"8451"	"SSP2-4.5 - recup70%"	2060	"Résineux"	141	2145999	203	3427973	0.695	0.626	0.702	0.639
"8451"	"SSP2-4.5 - recup70%"	2060	"Feuillus intolérants"	33	579999	203	3427973	0.163	0.169	0.168	0.173666666666667
"8451"	"SSP2-4.5 - recup70%"	2060	"Plantations résineuses"	28	674619	203	3427973	0.138	0.197	0.125666666666667	0.178333333333333
"8451"	"SSP2-4.5 - recup70%"	2065	"Feuillus tolérants"	0	0	198	3372026	0	0	0.00166666666666667	0.00266666666666667
"8451"	"SSP2-4.5 - recup70%"	2065	"Résineux"	132	2029061	198	3372026	0.667	0.602	0.669	0.600666666666667
"8451"	"SSP2-4.5 - recup70%"	2065	"Feuillus intolérants"	35	592349	198	3372026	0.177	0.176	0.159	0.158666666666667
"8451"	"SSP2-4.5 - recup70%"	2065	"Plantations résineuses"	31	750616	198	3372026	0.157	0.223	0.171	0.238333333333333
"8451"	"SSP2-4.5 - recup70%"	2070	"Feuillus tolérants"	0	0	197	3481597	0	0	0	0.001
"8451"	"SSP2-4.5 - recup70%"	2070	"Résineux"	127	1998278	197	3481597	0.645	0.574	0.627	0.553666666666667
"8451"	"SSP2-4.5 - recup70%"	2070	"Feuillus intolérants"	27	456693	197	3481597	0.137	0.131	0.134666666666667	0.130333333333333
"8451"	"SSP2-4.5 - recup70%"	2070	"Plantations résineuses"	43	1026626	197	3481597	0.218	0.295	0.238666666666667	0.315
"8451"	"SSP2-4.5 - recup70%"	2075	"Feuillus tolérants"	0	12576	211	3779792	0	0.003	0.00166666666666667	0.00166666666666667
"8451"	"SSP2-4.5 - recup70%"	2075	"Résineux"	120	1834932	211	3779792	0.569	0.485	0.548666666666667	0.474333333333333
"8451"	"SSP2-4.5 - recup70%"	2075	"Feuillus intolérants"	19	316576	211	3779792	0.09	0.084	0.139333333333333	0.123666666666667
"8451"	"SSP2-4.5 - recup70%"	2075	"Plantations résineuses"	72	1615708	211	3779792	0.341	0.427	0.310666666666667	0.399666666666667
"8451"	"SSP2-4.5 - recup70%"	2080	"Feuillus tolérants"	1	9442	220	4036723	0.005	0.002	0.003	0.00266666666666667
"8451"	"SSP2-4.5 - recup70%"	2080	"Résineux"	95	1470783	220	4036723	0.432	0.364	0.456	0.383333333333333
"8451"	"SSP2-4.5 - recup70%"	2080	"Feuillus intolérants"	42	629811	220	4036723	0.191	0.156	0.179333333333333	0.153333333333333
"8451"	"SSP2-4.5 - recup70%"	2080	"Plantations résineuses"	82	1926687	220	4036723	0.373	0.477	0.362	0.46
"8451"	"SSP2-4.5 - recup70%"	2085	"Feuillus tolérants"	1	14169	226	4209229	0.004	0.003	0.007	0.00466666666666667
"8451"	"SSP2-4.5 - recup70%"	2085	"Résineux"	83	1267372	226	4209229	0.367	0.301	0.399333333333333	0.331666666666667
"8451"	"SSP2-4.5 - recup70%"	2085	"Feuillus intolérants"	58	924082	226	4209229	0.257	0.22	0.227	0.192333333333333
"8451"	"SSP2-4.5 - recup70%"	2085	"Plantations résineuses"	84	2003606	226	4209229	0.372	0.476	0.367	0.470666666666667
"8451"	"SSP2-4.5 - recup70%"	2090	"Feuillus tolérants"	3	44439	253	4696872	0.012	0.009	0.009	0.00733333333333333
"8451"	"SSP2-4.5 - recup70%"	2090	"Résineux"	101	1550556	253	4696872	0.399	0.33	0.364	0.297666666666667
"8451"	"SSP2-4.5 - recup70%"	2090	"Feuillus intolérants"	59	945043	253	4696872	0.233	0.201	0.261666666666667	0.225333333333333
"8451"	"SSP2-4.5 - recup70%"	2090	"Plantations résineuses"	90	2156834	253	4696872	0.356	0.459	0.365333333333333	0.469333333333333
"8451"	"SSP2-4.5 - recup70%"	2095	"Feuillus tolérants"	3	51178	261	4994766	0.011	0.01	0.0113333333333333	0.00933333333333333
"8451"	"SSP2-4.5 - recup70%"	2095	"Résineux"	85	1310267	261	4994766	0.326	0.262	0.364666666666667	0.302666666666667
"8451"	"SSP2-4.5 - recup70%"	2095	"Feuillus intolérants"	77	1272341	261	4994766	0.295	0.255	0.295333333333333	0.260333333333333
"8451"	"SSP2-4.5 - recup70%"	2095	"Plantations résineuses"	96	2360980	261	4994766	0.368	0.473	0.328666666666667	0.427
"8451"	"SSP2-4.5 - recup70%"	2100	"Feuillus tolérants"	3	48023	282	5210265	0.011	0.009	0.011	0.0095
"8451"	"SSP2-4.5 - recup70%"	2100	"Résineux"	104	1645868	282	5210265	0.369	0.316	0.3475	0.289
"8451"	"SSP2-4.5 - recup70%"	2100	"Feuillus intolérants"	101	1695490	282	5210265	0.358	0.325	0.3265	0.29
"8451"	"SSP2-4.5 - recup70%"	2100	"Plantations résineuses"	74	1820884	282	5210265	0.262	0.349	0.315	0.411
"8451"	"SSP2-4.5 - reference"	2025	"Résineux"	258	3892445	300	4604275	0.86	0.845	0.8365	0.8185
"8451"	"SSP2-4.5 - reference"	2025	"Feuillus intolérants"	42	711830	300	4604275	0.14	0.155	0.157	0.172
"8451"	"SSP2-4.5 - reference"	2025	"Plantations résineuses"	0	0	300	4604275	0	0	0.002	0.0025
"8451"	"SSP2-4.5 - reference"	2030	"Feuillus tolérants"	2	51729	241	3664395	0.008	0.014	0.0125	0.0215
"8451"	"SSP2-4.5 - reference"	2030	"Résineux"	196	2900592	241	3664395	0.813	0.792	0.819333333333333	0.799
"8451"	"SSP2-4.5 - reference"	2030	"Feuillus intolérants"	42	693735	241	3664395	0.174	0.189	0.169333333333333	0.183333333333333
"8451"	"SSP2-4.5 - reference"	2030	"Plantations résineuses"	1	18339	241	3664395	0.004	0.005	0.00266666666666667	0.00333333333333333
"8451"	"SSP2-4.5 - reference"	2035	"Feuillus tolérants"	4	105472	237	3697032	0.017	0.029	0.0113333333333333	0.0206666666666667
"8451"	"SSP2-4.5 - reference"	2035	"Résineux"	186	2810533	237	3697032	0.785	0.76	0.793333333333333	0.767666666666667
"8451"	"SSP2-4.5 - reference"	2035	"Feuillus intolérants"	46	761583	237	3697032	0.194	0.206	0.189333333333333	0.205
"8451"	"SSP2-4.5 - reference"	2035	"Plantations résineuses"	1	19444	237	3697032	0.004	0.005	0.00566666666666667	0.007
"8451"	"SSP2-4.5 - reference"	2040	"Feuillus tolérants"	2	65452	225	3536098	0.009	0.019	0.0146666666666667	0.0253333333333333
"8451"	"SSP2-4.5 - reference"	2040	"Résineux"	176	2654300	225	3536098	0.782	0.751	0.775666666666667	0.745
"8451"	"SSP2-4.5 - reference"	2040	"Feuillus intolérants"	45	778793	225	3536098	0.2	0.22	0.194666666666667	0.209666666666667
"8451"	"SSP2-4.5 - reference"	2040	"Plantations résineuses"	2	37553	225	3536098	0.009	0.011	0.015	0.0206666666666667
"8451"	"SSP2-4.5 - reference"	2045	"Feuillus tolérants"	4	96799	221	3515685	0.018	0.028	0.012	0.0216666666666667
"8451"	"SSP2-4.5 - reference"	2045	"Résineux"	168	2545932	221	3515685	0.76	0.724	0.752666666666667	0.714666666666667
"8451"	"SSP2-4.5 - reference"	2045	"Feuillus intolérants"	42	712263	221	3515685	0.19	0.203	0.199666666666667	0.214666666666667
"8451"	"SSP2-4.5 - reference"	2045	"Plantations résineuses"	7	160691	221	3515685	0.032	0.046	0.0353333333333333	0.0496666666666667
"8451"	"SSP2-4.5 - reference"	2050	"Feuillus tolérants"	2	63643	215	3525249	0.009	0.018	0.0106666666666667	0.0186666666666667
"8451"	"SSP2-4.5 - reference"	2050	"Résineux"	154	2359649	215	3525249	0.716	0.669	0.739666666666667	0.692
"8451"	"SSP2-4.5 - reference"	2050	"Feuillus intolérants"	45	778300	215	3525249	0.209	0.221	0.187	0.200333333333333
"8451"	"SSP2-4.5 - reference"	2050	"Plantations résineuses"	14	323657	215	3525249	0.065	0.092	0.0623333333333333	0.089
"8451"	"SSP2-4.5 - reference"	2055	"Feuillus tolérants"	1	34840	210	3468391	0.005	0.01	0.00633333333333333	0.011
"8451"	"SSP2-4.5 - reference"	2055	"Résineux"	156	2369255	210	3468391	0.743	0.683	0.729333333333333	0.672333333333333
"8451"	"SSP2-4.5 - reference"	2055	"Feuillus intolérants"	34	615286	210	3468391	0.162	0.177	0.169	0.180666666666667
"8451"	"SSP2-4.5 - reference"	2055	"Plantations résineuses"	19	449010	210	3468391	0.09	0.129	0.0953333333333333	0.136
"8451"	"SSP2-4.5 - reference"	2060	"Feuillus tolérants"	1	15355	199	3339049	0.005	0.005	0.00333333333333333	0.005
"8451"	"SSP2-4.5 - reference"	2060	"Résineux"	145	2218816	199	3339049	0.729	0.665	0.707	0.641333333333333
"8451"	"SSP2-4.5 - reference"	2060	"Feuillus intolérants"	27	481255	199	3339049	0.136	0.144	0.152666666666667	0.160333333333333
"8451"	"SSP2-4.5 - reference"	2060	"Plantations résineuses"	26	623623	199	3339049	0.131	0.187	0.137333333333333	0.193666666666667
"8451"	"SSP2-4.5 - reference"	2065	"Feuillus tolérants"	0	0	194	3346001	0	0	0.00166666666666667	0.00166666666666667
"8451"	"SSP2-4.5 - reference"	2065	"Résineux"	126	1926515	194	3346001	0.649	0.576	0.690333333333333	0.620333333333333
"8451"	"SSP2-4.5 - reference"	2065	"Feuillus intolérants"	31	533731	194	3346001	0.16	0.16	0.141	0.143666666666667
"8451"	"SSP2-4.5 - reference"	2065	"Plantations résineuses"	37	885755	194	3346001	0.191	0.265	0.167333333333333	0.235
"8451"	"SSP2-4.5 - reference"	2070	"Feuillus tolérants"	0	0	189	3279668	0	0	0	0
"8451"	"SSP2-4.5 - reference"	2070	"Résineux"	131	2033939	189	3279668	0.693	0.62	0.635333333333333	0.561
"8451"	"SSP2-4.5 - reference"	2070	"Feuillus intolérants"	24	415063	189	3279668	0.127	0.127	0.13	0.126333333333333
"8451"	"SSP2-4.5 - reference"	2070	"Plantations résineuses"	34	830666	189	3279668	0.18	0.253	0.234666666666667	0.313333333333333
"8451"	"SSP2-4.5 - reference"	2075	"Feuillus tolérants"	0	0	204	3659059	0	0	0.00133333333333333	0.00133333333333333
"8451"	"SSP2-4.5 - reference"	2075	"Résineux"	115	1780680	204	3659059	0.564	0.487	0.559666666666667	0.485666666666667
"8451"	"SSP2-4.5 - reference"	2075	"Feuillus intolérants"	21	335672	204	3659059	0.103	0.092	0.142333333333333	0.127666666666667
"8451"	"SSP2-4.5 - reference"	2075	"Plantations résineuses"	68	1542707	204	3659059	0.333	0.422	0.296666666666667	0.385666666666667
"8451"	"SSP2-4.5 - reference"	2080	"Feuillus tolérants"	1	16363	223	4111988	0.004	0.004	0.004	0.00333333333333333
"8451"	"SSP2-4.5 - reference"	2080	"Résineux"	94	1440267	223	4111988	0.422	0.35	0.460666666666667	0.389666666666667
"8451"	"SSP2-4.5 - reference"	2080	"Feuillus intolérants"	44	674092	223	4111988	0.197	0.164	0.187	0.161333333333333
"8451"	"SSP2-4.5 - reference"	2080	"Plantations résineuses"	84	1981266	223	4111988	0.377	0.482	0.348333333333333	0.446
"8451"	"SSP2-4.5 - reference"	2085	"Feuillus tolérants"	2	25919	245	4482787	0.008	0.006	0.00633333333333333	0.00633333333333333
"8451"	"SSP2-4.5 - reference"	2085	"Résineux"	97	1488207	245	4482787	0.396	0.332	0.397	0.329
"8451"	"SSP2-4.5 - reference"	2085	"Feuillus intolérants"	64	1021016	245	4482787	0.261	0.228	0.247333333333333	0.212666666666667
"8451"	"SSP2-4.5 - reference"	2085	"Plantations résineuses"	82	1947645	245	4482787	0.335	0.434	0.349333333333333	0.452
"8451"	"SSP2-4.5 - reference"	2090	"Feuillus tolérants"	2	43046	271	5038380	0.007	0.009	0.00733333333333333	0.00766666666666667
"8451"	"SSP2-4.5 - reference"	2090	"Résineux"	101	1537974	271	5038380	0.373	0.305	0.384333333333333	0.317
"8451"	"SSP2-4.5 - reference"	2090	"Feuillus intolérants"	77	1239994	271	5038380	0.284	0.246	0.267333333333333	0.232333333333333
"8451"	"SSP2-4.5 - reference"	2090	"Plantations résineuses"	91	2217366	271	5038380	0.336	0.44	0.340666666666667	0.443
"8451"	"SSP2-4.5 - reference"	2095	"Feuillus tolérants"	2	44401	276	5246767	0.007	0.008	0.00833333333333333	0.009
"8451"	"SSP2-4.5 - reference"	2095	"Résineux"	106	1649459	276	5246767	0.384	0.314	0.373333333333333	0.311
"8451"	"SSP2-4.5 - reference"	2095	"Feuillus intolérants"	71	1168143	276	5246767	0.257	0.223	0.304	0.269
"8451"	"SSP2-4.5 - reference"	2095	"Plantations résineuses"	97	2384764	276	5246767	0.351	0.455	0.314	0.411
"8451"	"SSP2-4.5 - reference"	2100	"Feuillus tolérants"	3	49297	278	5152824	0.011	0.01	0.009	0.009
"8451"	"SSP2-4.5 - reference"	2100	"Résineux"	101	1620466	278	5152824	0.363	0.314	0.3735	0.314
"8451"	"SSP2-4.5 - reference"	2100	"Feuillus intolérants"	103	1743044	278	5152824	0.371	0.338	0.314	0.2805
"8451"	"SSP2-4.5 - reference"	2100	"Plantations résineuses"	71	1740017	278	5152824	0.255	0.338	0.303	0.3965
"8451"	"SSP2-4.5 - reserve"	2025	"Résineux"	253	3809616	300	4605676	0.843	0.827	0.835	0.8175
"8451"	"SSP2-4.5 - reserve"	2025	"Feuillus intolérants"	47	787504	300	4605676	0.157	0.171	0.165	0.179
"8451"	"SSP2-4.5 - reserve"	2025	"Plantations résineuses"	0	8556	300	4605676	0	0.002	0	0.001
"8451"	"SSP2-4.5 - reserve"	2030	"Feuillus tolérants"	0	13174	191	2931715	0	0.004	0.0025	0.007
"8451"	"SSP2-4.5 - reserve"	2030	"Résineux"	158	2368919	191	2931715	0.827	0.808	0.829	0.809
"8451"	"SSP2-4.5 - reserve"	2030	"Feuillus intolérants"	33	549622	191	2931715	0.173	0.187	0.169333333333333	0.184
"8451"	"SSP2-4.5 - reserve"	2030	"Plantations résineuses"	0	0	191	2931715	0	0	0	0.00166666666666667
