"mgmt.unit"	"Année"	"scen"	"bonif"	"ssp"	"area.per"	"area.total"
"2751"	2045	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	44.4	227.2
"2751"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	14.4	144
"2751"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	11.6	145.6
"2751"	2045	"climat stable - reference"	"reference"	"climat stable"	24.4	288
"2751"	2045	"climat stable - reserve"	"reserve"	"climat stable"	24	144.8
"2751"	2045	"climat stable - sans coupe"	"sans coupe"	"climat stable"	23.6	187.6
"2751"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	21.6	204.4
"2751"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	49.6	167.2
"2751"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	25.6	205.6
"2751"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	19.2	239.6
"2751"	2050	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	24.4	182.8
"2751"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	54	197.6
"2751"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	20.4	217.2
"2751"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	31.6	218.4
"2751"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	16	175.6
"2751"	2050	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	38.8	265.2
"2751"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	25.2	165.2
"2751"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	20	161.2
"2751"	2050	"climat stable - reference"	"reference"	"climat stable"	13.6	299.6
"2751"	2050	"climat stable - reserve"	"reserve"	"climat stable"	17.2	161.6
"2751"	2050	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6.4	193.6
"2751"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	28.8	230.8
"2751"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	12	177.6
"2751"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	23.6	226.8
"2751"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	46.4	284.4
"2751"	2055	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	40.8	217.6
"2751"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	27.6	223.6
"2751"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	33.2	247.6
"2751"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	84.8	291.6
"2751"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	43.6	214.4
"2751"	2055	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	27.2	288
"2751"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	38.4	197.6
"2751"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	34	194.8
"2751"	2055	"climat stable - reference"	"reference"	"climat stable"	47.6	342.4
"2751"	2055	"climat stable - reserve"	"reserve"	"climat stable"	49.2	209.6
"2751"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	50.8	232.4
"2751"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	41.6	226.4
"2751"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	24.8	168.8
"2751"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	26.8	209.6
"2751"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	38.4	280.8
"2751"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	29.6	204.4
"2751"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	14.4	196.8
"2751"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	17.2	227.6
"2751"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	45.6	293.2
"2751"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	22	195.2
"2751"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	20.8	271.6
"2751"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	26.8	182.4
"2751"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	40	195.2
"2751"	2060	"climat stable - reference"	"reference"	"climat stable"	32.4	328
"2751"	2060	"climat stable - reserve"	"reserve"	"climat stable"	29.6	200
"2751"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	22	213.2
"2751"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	36	220.8
"2751"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	10.8	162
"2751"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	43.6	234
"2751"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	22.8	258
"2751"	2065	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	17.6	191.6
"2751"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	14.4	178.8
"2751"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	36.8	242.4
"2751"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	18	284.4
"2751"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	43.2	208.4
"2751"	2065	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	26.4	275.2
"2751"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	20.8	182.8
"2751"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	13.6	167.6
"2751"	2065	"climat stable - reference"	"reference"	"climat stable"	36.8	268
"2751"	2065	"climat stable - reserve"	"reserve"	"climat stable"	22.8	210
"2751"	2065	"climat stable - sans coupe"	"sans coupe"	"climat stable"	25.6	203.6
"2751"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	19.2	212.8
"2751"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	31.2	178
"2751"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	18.8	210.8
"2751"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	47.2	235.6
"2751"	2070	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	14	196.4
"2751"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	34	173.2
"2751"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	19.2	216.4
"2751"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	13.6	270
"2751"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	47.2	221.2
"2751"	2070	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	22.8	216
"2751"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	22	179.2
"2751"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	14.4	164
"2751"	2070	"climat stable - reference"	"reference"	"climat stable"	14	230.8
"2751"	2070	"climat stable - reserve"	"reserve"	"climat stable"	26.4	202
"2751"	2070	"climat stable - sans coupe"	"sans coupe"	"climat stable"	23.2	185.6
"2751"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	17.6	187.6
"2751"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	42.8	191.2
"2751"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	8.4	174.8
"2751"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	13.2	218
"2751"	2075	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	14.8	180
"2751"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	52.4	199.6
"2751"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	30	219.6
"2751"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	45.6	267.6
"2751"	2075	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	43.2	220.4
"2751"	2075	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	22	193.2
"2751"	2075	"climat stable - reboisement"	"reboisement"	"climat stable"	22.8	166
"2751"	2075	"climat stable - recup70%"	"recup70%"	"climat stable"	37.6	165.2
"2751"	2075	"climat stable - reference"	"reference"	"climat stable"	16.8	182
"2751"	2075	"climat stable - reserve"	"reserve"	"climat stable"	11.2	176.4
"2751"	2075	"climat stable - sans coupe"	"sans coupe"	"climat stable"	42.4	188.4
"2751"	2080	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	17.6	168.8
"2751"	2080	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	26	187.2
"2751"	2080	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	27.2	158.8
"2751"	2080	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	20.4	197.2
"2751"	2080	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	31.6	164
"2751"	2080	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	38.8	219.6
"2751"	2080	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	24	174.4
"2751"	2080	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	13.6	228.4
"2751"	2080	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	22.4	224.4
"2751"	2080	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	25.2	174.8
"2751"	2080	"climat stable - reboisement"	"reboisement"	"climat stable"	15.2	168
"2751"	2080	"climat stable - recup70%"	"recup70%"	"climat stable"	26.8	183.2
"2751"	2080	"climat stable - reference"	"reference"	"climat stable"	34.4	190
"2751"	2080	"climat stable - reserve"	"reserve"	"climat stable"	25.6	176.8
"2751"	2080	"climat stable - sans coupe"	"sans coupe"	"climat stable"	17.6	180.8
"2751"	2085	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	24.8	172.4
"2751"	2085	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	38	175.6
"2751"	2085	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	25.2	158
"2751"	2085	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	20	199.2
"2751"	2085	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	12.8	154
"2751"	2085	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	28.4	196.8
"2751"	2085	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	24	177.6
"2751"	2085	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	12	213.2
"2751"	2085	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	29.6	226.8
"2751"	2085	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	28	164.4
"2751"	2085	"climat stable - reboisement"	"reboisement"	"climat stable"	33.6	176.4
"2751"	2085	"climat stable - recup70%"	"recup70%"	"climat stable"	16.8	179.6
"2751"	2085	"climat stable - reference"	"reference"	"climat stable"	12.4	189.6
"2751"	2085	"climat stable - reserve"	"reserve"	"climat stable"	23.6	182
"2751"	2085	"climat stable - sans coupe"	"sans coupe"	"climat stable"	36.8	208
"2751"	2090	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	44.8	190
"2751"	2090	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	7.6	172
"2751"	2090	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	29.6	166.4
"2751"	2090	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	28.8	184.8
"2751"	2090	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	19.6	133.2
"2751"	2090	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	28	195.2
"2751"	2090	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	50	186
"2751"	2090	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	37.6	170.4
"2751"	2090	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	19.6	202
"2751"	2090	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	47.6	184
"2751"	2090	"climat stable - reboisement"	"reboisement"	"climat stable"	23.2	161.6
"2751"	2090	"climat stable - recup70%"	"recup70%"	"climat stable"	34	180.4
"2751"	2090	"climat stable - reference"	"reference"	"climat stable"	36.8	176
"2751"	2090	"climat stable - reserve"	"reserve"	"climat stable"	14	150
"2751"	2090	"climat stable - sans coupe"	"sans coupe"	"climat stable"	30	188.4
"2751"	2095	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	27.6	176.4
"2751"	2095	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	27.2	172.8
"2751"	2095	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	10.4	152
"2751"	2095	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	19.6	163.6
"2751"	2095	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	43.6	148.8
"2751"	2095	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	21.2	204
"2751"	2095	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	26.8	192
"2751"	2095	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	42	169.2
"2751"	2095	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	29.6	210.4
"2751"	2095	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	27.6	190
"2751"	2095	"climat stable - reboisement"	"reboisement"	"climat stable"	19.6	154.4
"2751"	2095	"climat stable - recup70%"	"recup70%"	"climat stable"	14	154.8
"2751"	2095	"climat stable - reference"	"reference"	"climat stable"	41.2	183.2
"2751"	2095	"climat stable - reserve"	"reserve"	"climat stable"	26.4	147.6
"2751"	2095	"climat stable - sans coupe"	"sans coupe"	"climat stable"	45.6	209.2
"2751"	2100	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	38.4	184.4
"2751"	2100	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	18.8	181.2
"2751"	2100	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	24	133.2
"2751"	2100	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	26.8	165.2
"2751"	2100	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	33.6	163.2
"2751"	2100	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	15.6	204.8
"2751"	2100	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	27.2	181.2
"2751"	2100	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	32	183.2
"2751"	2100	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	20.8	193.2
"2751"	2100	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	38	197.6
"2751"	2100	"climat stable - reboisement"	"reboisement"	"climat stable"	16	148.4
"2751"	2100	"climat stable - recup70%"	"recup70%"	"climat stable"	5.2	144.8
"2751"	2100	"climat stable - reference"	"reference"	"climat stable"	28.4	174.8
"2751"	2100	"climat stable - reserve"	"reserve"	"climat stable"	14.4	140
"2751"	2100	"climat stable - sans coupe"	"sans coupe"	"climat stable"	39.2	220.8
"3771"	2025	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	0
"3771"	2025	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	0
"3771"	2025	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	0
"3771"	2025	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	0
"3771"	2025	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0	0
"3771"	2025	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	0
"3771"	2025	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	0
"3771"	2025	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	0
"3771"	2025	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	0
"3771"	2025	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0	0
"3771"	2025	"climat stable - reboisement"	"reboisement"	"climat stable"	0	0
"3771"	2025	"climat stable - recup70%"	"recup70%"	"climat stable"	0	0
"3771"	2025	"climat stable - reference"	"reference"	"climat stable"	0	0
"3771"	2025	"climat stable - reserve"	"reserve"	"climat stable"	0	0
"3771"	2025	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0	0
"3771"	2030	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	3.2	3.2
"3771"	2030	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	4.8	4.8
"3771"	2030	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	4.8	4.8
"3771"	2030	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2	2
"3771"	2030	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.2	3.2
"3771"	2030	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	3.2	3.2
"3771"	2030	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2.4	2.4
"3771"	2030	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	4	4
"3771"	2030	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	2	2
"3771"	2030	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	3.2	3.2
"3771"	2030	"climat stable - reboisement"	"reboisement"	"climat stable"	1.2	1.2
"3771"	2030	"climat stable - recup70%"	"recup70%"	"climat stable"	4.4	4.4
"3771"	2030	"climat stable - reference"	"reference"	"climat stable"	8.8	8.8
"3771"	2030	"climat stable - reserve"	"reserve"	"climat stable"	0	0
"3771"	2030	"climat stable - sans coupe"	"sans coupe"	"climat stable"	8	8
"3771"	2035	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.8	4
"3771"	2035	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2	6.8
"3771"	2035	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2	6.8
"3771"	2035	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.2	3.2
"3771"	2035	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	4.8	8
"3771"	2035	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	3.2	6.4
"3771"	2035	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.8	3.2
"3771"	2035	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.6	7.6
"3771"	2035	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	2.4
"3771"	2035	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0.4	3.6
"3771"	2035	"climat stable - reboisement"	"reboisement"	"climat stable"	3.2	4.4
"3771"	2035	"climat stable - recup70%"	"recup70%"	"climat stable"	2.8	7.2
"3771"	2035	"climat stable - reference"	"reference"	"climat stable"	0	8.8
"3771"	2035	"climat stable - reserve"	"reserve"	"climat stable"	0	0
"3771"	2035	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0.8	8.8
"3771"	2040	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.8	6.8
"3771"	2040	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	6.4	12.8
"3771"	2040	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	6.8
"3771"	2040	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	3.2	6.4
"3771"	2040	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2	10
"3771"	2040	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.4	6.8
"3771"	2040	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	4.8	7.6
"3771"	2040	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	1.2	8.8
"3771"	2040	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	2.8
"3771"	2040	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0.8	4.4
"3771"	2040	"climat stable - reboisement"	"reboisement"	"climat stable"	1.2	5.6
"3771"	2040	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	8.4
"3771"	2040	"climat stable - reference"	"reference"	"climat stable"	3.6	12.4
"3771"	2040	"climat stable - reserve"	"reserve"	"climat stable"	0.8	0.8
"3771"	2040	"climat stable - sans coupe"	"sans coupe"	"climat stable"	1.6	10.4
"3771"	2045	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.4	6.4
"3771"	2045	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2.4	14
"3771"	2045	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	3.2	10
"3771"	2045	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	7.2
"3771"	2045	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0.8	10.8
"3771"	2045	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.8	6.8
"3771"	2045	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	7.6
"3771"	2045	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	8.8
"3771"	2045	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	4.4	7.2
"3771"	2045	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0.4	4.8
"3771"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	1.2	6.8
"3771"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	0.8	9.2
"3771"	2045	"climat stable - reference"	"reference"	"climat stable"	2	14.4
"3771"	2045	"climat stable - reserve"	"reserve"	"climat stable"	0	0.8
"3771"	2045	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.6	13.2
"3771"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.4	6.4
"3771"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	14
"3771"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	10
"3771"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.4	7.6
"3771"	2050	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0	10.8
"3771"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	3.6	10.4
"3771"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	7.6
"3771"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0.8	8.8
"3771"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.8	8
"3771"	2050	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0.8	5.6
"3771"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	2.8	9.6
"3771"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	2.8	12
"3771"	2050	"climat stable - reference"	"reference"	"climat stable"	0	14.4
"3771"	2050	"climat stable - reserve"	"reserve"	"climat stable"	3.6	4.4
"3771"	2050	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0.8	14
"3771"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.4	6.8
"3771"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.2	15.2
"3771"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.8	10.8
"3771"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	7.6
"3771"	2055	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0.8	11.6
"3771"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	3.6	13.6
"3771"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	7.2
"3771"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	4	12.8
"3771"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	8
"3771"	2055	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	1.6	6.8
"3771"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	1.6	11.2
"3771"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	0.4	12.4
"3771"	2055	"climat stable - reference"	"reference"	"climat stable"	2.4	16.4
"3771"	2055	"climat stable - reserve"	"reserve"	"climat stable"	0.4	4.8
"3771"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0.4	14.4
"3771"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.4	9.2
"3771"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.2	16.4
"3771"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	10.8
"3771"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2	9.6
"3771"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0	11.6
"3771"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2.8	16.4
"3771"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.8	8
"3771"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0.4	13.2
"3771"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.8	8.8
"3771"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	4.4	10.8
"3771"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	2	11.6
"3771"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	2.4	14.8
"3771"	2060	"climat stable - reference"	"reference"	"climat stable"	0.4	16.8
"3771"	2060	"climat stable - reserve"	"reserve"	"climat stable"	0.4	5.2
"3771"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	2.4	16.8
"3771"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.4	9.2
"3771"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	12.8
"3771"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	6.4
"3771"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.6	9.2
"3771"	2065	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2	10.4
"3771"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	1.6	14.8
"3771"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	1.6	7.2
"3771"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0.8	10.8
"3771"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	10.8	17.6
"3771"	2065	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	1.6	9.2
