"mgmt.unit"	"Année"	"scen"	"Superficie"	"med_area"
"2664"	2100	"SSP2-4.5 - recup70%"	150.4	101.6
"2664"	2025	"SSP2-4.5 - reference"	936	NA
"2664"	2030	"SSP2-4.5 - reference"	77.2	113.2
"2664"	2035	"SSP2-4.5 - reference"	70.4	113.2
"2664"	2040	"SSP2-4.5 - reference"	122	113.2
"2664"	2045	"SSP2-4.5 - reference"	124.4	113.2
"2664"	2050	"SSP2-4.5 - reference"	110.4	113.2
"2664"	2055	"SSP2-4.5 - reference"	202.8	113.2
"2664"	2060	"SSP2-4.5 - reference"	129.2	113.2
"2664"	2065	"SSP2-4.5 - reference"	58.8	113.2
"2664"	2070	"SSP2-4.5 - reference"	113.2	113.2
"2664"	2075	"SSP2-4.5 - reference"	178.8	113.2
"2664"	2080	"SSP2-4.5 - reference"	82	113.2
"2664"	2085	"SSP2-4.5 - reference"	102.8	113.2
"2664"	2090	"SSP2-4.5 - reference"	230.8	113.2
"2664"	2095	"SSP2-4.5 - reference"	126	113.2
"2664"	2100	"SSP2-4.5 - reference"	106.4	113.2
"2664"	2025	"SSP2-4.5 - reserve"	936	NA
"2664"	2030	"SSP2-4.5 - reserve"	54.8	100.8
"2664"	2035	"SSP2-4.5 - reserve"	98	100.8
"2664"	2040	"SSP2-4.5 - reserve"	88.8	100.8
"2664"	2045	"SSP2-4.5 - reserve"	127.6	100.8
"2664"	2050	"SSP2-4.5 - reserve"	420.4	100.8
"2664"	2055	"SSP2-4.5 - reserve"	116.8	100.8
"2664"	2060	"SSP2-4.5 - reserve"	142.8	100.8
"2664"	2065	"SSP2-4.5 - reserve"	100.8	100.8
"2664"	2070	"SSP2-4.5 - reserve"	96.8	100.8
"2664"	2075	"SSP2-4.5 - reserve"	78.8	100.8
"2664"	2080	"SSP2-4.5 - reserve"	110.8	100.8
"2664"	2085	"SSP2-4.5 - reserve"	188.8	100.8
"2664"	2090	"SSP2-4.5 - reserve"	106.4	100.8
"2664"	2095	"SSP2-4.5 - reserve"	71.6	100.8
"2664"	2100	"SSP2-4.5 - reserve"	36.4	100.8
"2664"	2025	"SSP2-4.5 - sans coupe"	936	NA
"2664"	2030	"SSP2-4.5 - sans coupe"	134	162.4
"2664"	2035	"SSP2-4.5 - sans coupe"	180	162.4
"2664"	2040	"SSP2-4.5 - sans coupe"	274	162.4
"2664"	2045	"SSP2-4.5 - sans coupe"	119.6	162.4
"2664"	2050	"SSP2-4.5 - sans coupe"	281.6	162.4
"2664"	2055	"SSP2-4.5 - sans coupe"	74.4	162.4
"2664"	2060	"SSP2-4.5 - sans coupe"	133.2	162.4
"2664"	2065	"SSP2-4.5 - sans coupe"	272	162.4
"2664"	2070	"SSP2-4.5 - sans coupe"	183.2	162.4
"2664"	2075	"SSP2-4.5 - sans coupe"	192.8	162.4
"2664"	2080	"SSP2-4.5 - sans coupe"	102.8	162.4
"2664"	2085	"SSP2-4.5 - sans coupe"	66.8	162.4
"2664"	2090	"SSP2-4.5 - sans coupe"	162.4	162.4
"2664"	2095	"SSP2-4.5 - sans coupe"	188.8	162.4
"2664"	2100	"SSP2-4.5 - sans coupe"	44	162.4
"2664"	2025	"SSP3-7.0 - reboisement"	936	NA
"2664"	2030	"SSP3-7.0 - reboisement"	96	142
"2664"	2035	"SSP3-7.0 - reboisement"	54.8	142
"2664"	2040	"SSP3-7.0 - reboisement"	129.6	142
"2664"	2045	"SSP3-7.0 - reboisement"	306.8	142
"2664"	2050	"SSP3-7.0 - reboisement"	135.2	142
"2664"	2055	"SSP3-7.0 - reboisement"	127.6	142
"2664"	2060	"SSP3-7.0 - reboisement"	94.8	142
"2664"	2065	"SSP3-7.0 - reboisement"	142	142
"2664"	2070	"SSP3-7.0 - reboisement"	247.6	142
"2664"	2075	"SSP3-7.0 - reboisement"	187.2	142
"2664"	2080	"SSP3-7.0 - reboisement"	194.8	142
"2664"	2085	"SSP3-7.0 - reboisement"	242.4	142
"2664"	2090	"SSP3-7.0 - reboisement"	244.8	142
"2664"	2095	"SSP3-7.0 - reboisement"	137.2	142
"2664"	2100	"SSP3-7.0 - reboisement"	177.2	142
"2664"	2025	"SSP3-7.0 - recup70%"	936	NA
"2664"	2030	"SSP3-7.0 - recup70%"	107.6	114.4
"2664"	2035	"SSP3-7.0 - recup70%"	114.4	114.4
"2664"	2040	"SSP3-7.0 - recup70%"	53.2	114.4
"2664"	2045	"SSP3-7.0 - recup70%"	101.6	114.4
"2664"	2050	"SSP3-7.0 - recup70%"	170.8	114.4
"2664"	2055	"SSP3-7.0 - recup70%"	104.8	114.4
"2664"	2060	"SSP3-7.0 - recup70%"	106	114.4
"2664"	2065	"SSP3-7.0 - recup70%"	171.6	114.4
"2664"	2070	"SSP3-7.0 - recup70%"	54.4	114.4
"2664"	2075	"SSP3-7.0 - recup70%"	133.2	114.4
"2664"	2080	"SSP3-7.0 - recup70%"	240	114.4
"2664"	2085	"SSP3-7.0 - recup70%"	258.8	114.4
"2664"	2090	"SSP3-7.0 - recup70%"	112.8	114.4
"2664"	2095	"SSP3-7.0 - recup70%"	300	114.4
"2664"	2100	"SSP3-7.0 - recup70%"	127.2	114.4
"2664"	2025	"SSP3-7.0 - reference"	936	NA
"2664"	2030	"SSP3-7.0 - reference"	159.6	134
"2664"	2035	"SSP3-7.0 - reference"	55.6	134
"2664"	2040	"SSP3-7.0 - reference"	92.8	134
"2664"	2045	"SSP3-7.0 - reference"	320.4	134
"2664"	2050	"SSP3-7.0 - reference"	133.2	134
"2664"	2055	"SSP3-7.0 - reference"	145.2	134
"2664"	2060	"SSP3-7.0 - reference"	155.2	134
"2664"	2065	"SSP3-7.0 - reference"	60.8	134
"2664"	2070	"SSP3-7.0 - reference"	84.8	134
"2664"	2075	"SSP3-7.0 - reference"	134	134
"2664"	2080	"SSP3-7.0 - reference"	207.6	134
"2664"	2085	"SSP3-7.0 - reference"	63.2	134
"2664"	2090	"SSP3-7.0 - reference"	102	134
"2664"	2095	"SSP3-7.0 - reference"	140.8	134
"2664"	2100	"SSP3-7.0 - reference"	170.4	134
"2664"	2025	"SSP3-7.0 - reserve"	936	NA
"2664"	2030	"SSP3-7.0 - reserve"	108	136
"2664"	2035	"SSP3-7.0 - reserve"	302.8	136
"2664"	2040	"SSP3-7.0 - reserve"	67.6	136
"2664"	2045	"SSP3-7.0 - reserve"	140.8	136
"2664"	2050	"SSP3-7.0 - reserve"	136	136
"2664"	2055	"SSP3-7.0 - reserve"	92.4	136
"2664"	2060	"SSP3-7.0 - reserve"	107.2	136
"2664"	2065	"SSP3-7.0 - reserve"	48.8	136
"2664"	2070	"SSP3-7.0 - reserve"	174.8	136
"2664"	2075	"SSP3-7.0 - reserve"	189.2	136
"2664"	2080	"SSP3-7.0 - reserve"	133.6	136
"2664"	2085	"SSP3-7.0 - reserve"	190.8	136
"2664"	2090	"SSP3-7.0 - reserve"	152	136
"2664"	2095	"SSP3-7.0 - reserve"	135.6	136
"2664"	2100	"SSP3-7.0 - reserve"	235.2	136
"2664"	2025	"SSP3-7.0 - sans coupe"	936	NA
"2664"	2030	"SSP3-7.0 - sans coupe"	60	112
"2664"	2035	"SSP3-7.0 - sans coupe"	44	112
"2664"	2040	"SSP3-7.0 - sans coupe"	105.2	112
"2664"	2045	"SSP3-7.0 - sans coupe"	93.6	112
"2664"	2050	"SSP3-7.0 - sans coupe"	112.4	112
"2664"	2055	"SSP3-7.0 - sans coupe"	122.8	112
"2664"	2060	"SSP3-7.0 - sans coupe"	157.2	112
"2664"	2065	"SSP3-7.0 - sans coupe"	112	112
"2664"	2070	"SSP3-7.0 - sans coupe"	51.6	112
"2664"	2075	"SSP3-7.0 - sans coupe"	108	112
"2664"	2080	"SSP3-7.0 - sans coupe"	146.4	112
"2664"	2085	"SSP3-7.0 - sans coupe"	220.4	112
"2664"	2090	"SSP3-7.0 - sans coupe"	150.4	112
"2664"	2095	"SSP3-7.0 - sans coupe"	130.4	112
"2664"	2100	"SSP3-7.0 - sans coupe"	100.8	112
"2664"	2025	"climat stable - reboisement"	936	NA
"2664"	2030	"climat stable - reboisement"	181.2	98
"2664"	2035	"climat stable - reboisement"	112	98
"2664"	2040	"climat stable - reboisement"	60	98
"2664"	2045	"climat stable - reboisement"	137.2	98
"2664"	2050	"climat stable - reboisement"	110	98
"2664"	2055	"climat stable - reboisement"	92.8	98
"2664"	2060	"climat stable - reboisement"	117.2	98
"2664"	2065	"climat stable - reboisement"	89.2	98
"2664"	2070	"climat stable - reboisement"	112.4	98
"2664"	2075	"climat stable - reboisement"	145.2	98
"2664"	2080	"climat stable - reboisement"	56.4	98
"2664"	2085	"climat stable - reboisement"	84.8	98
"2664"	2090	"climat stable - reboisement"	51.6	98
"2664"	2095	"climat stable - reboisement"	98	98
"2664"	2100	"climat stable - reboisement"	39.6	98
"2664"	2025	"climat stable - recup70%"	936	NA
"2664"	2030	"climat stable - recup70%"	103.2	114.8
"2664"	2035	"climat stable - recup70%"	114.8	114.8
"2664"	2040	"climat stable - recup70%"	68.4	114.8
"2664"	2045	"climat stable - recup70%"	122.8	114.8
"2664"	2050	"climat stable - recup70%"	115.2	114.8
"2664"	2055	"climat stable - recup70%"	100	114.8
"2664"	2060	"climat stable - recup70%"	221.2	114.8
"2664"	2065	"climat stable - recup70%"	70.8	114.8
"2664"	2070	"climat stable - recup70%"	181.6	114.8
"2664"	2075	"climat stable - recup70%"	38	114.8
"2664"	2080	"climat stable - recup70%"	204.4	114.8
"2664"	2085	"climat stable - recup70%"	104.8	114.8
"2664"	2090	"climat stable - recup70%"	238.4	114.8
"2664"	2095	"climat stable - recup70%"	73.6	114.8
"2664"	2100	"climat stable - recup70%"	130.8	114.8
"2664"	2025	"climat stable - reference"	936	NA
"2664"	2030	"climat stable - reference"	209.6	134.4
"2664"	2035	"climat stable - reference"	172	134.4
"2664"	2040	"climat stable - reference"	134.4	134.4
"2664"	2045	"climat stable - reference"	144.8	134.4
"2664"	2050	"climat stable - reference"	99.2	134.4
"2664"	2055	"climat stable - reference"	54.8	134.4
"2664"	2060	"climat stable - reference"	152.4	134.4
"2664"	2065	"climat stable - reference"	138.8	134.4
"2664"	2070	"climat stable - reference"	80.8	134.4
"2664"	2075	"climat stable - reference"	100.4	134.4
"2664"	2080	"climat stable - reference"	70	134.4
"2664"	2085	"climat stable - reference"	90.8	134.4
"2664"	2090	"climat stable - reference"	147.2	134.4
"2664"	2095	"climat stable - reference"	231.6	134.4
"2664"	2100	"climat stable - reference"	16.8	134.4
"2664"	2025	"climat stable - reserve"	936	NA
"2664"	2030	"climat stable - reserve"	184.4	124.8
"2664"	2035	"climat stable - reserve"	51.6	124.8
"2664"	2040	"climat stable - reserve"	72.4	124.8
"2664"	2045	"climat stable - reserve"	168.8	124.8
"2664"	2050	"climat stable - reserve"	124.8	124.8
"2664"	2055	"climat stable - reserve"	116.4	124.8
"2664"	2060	"climat stable - reserve"	170	124.8
"2664"	2065	"climat stable - reserve"	218.8	124.8
"2664"	2070	"climat stable - reserve"	219.6	124.8
"2664"	2075	"climat stable - reserve"	117.2	124.8
"2664"	2080	"climat stable - reserve"	92.4	124.8
"2664"	2085	"climat stable - reserve"	201.6	124.8
"2664"	2090	"climat stable - reserve"	84.4	124.8
"2664"	2095	"climat stable - reserve"	165.2	124.8
"2664"	2100	"climat stable - reserve"	79.6	124.8
"2664"	2025	"climat stable - sans coupe"	936	NA
"2664"	2030	"climat stable - sans coupe"	82.8	121.6
"2664"	2035	"climat stable - sans coupe"	132.4	121.6
"2664"	2040	"climat stable - sans coupe"	106.8	121.6
"2664"	2045	"climat stable - sans coupe"	85.2	121.6
"2664"	2050	"climat stable - sans coupe"	176.4	121.6
"2664"	2055	"climat stable - sans coupe"	176.4	121.6
"2664"	2060	"climat stable - sans coupe"	64	121.6
"2664"	2065	"climat stable - sans coupe"	121.6	121.6
"2664"	2070	"climat stable - sans coupe"	20	121.6
"2664"	2075	"climat stable - sans coupe"	198.4	121.6
"2664"	2080	"climat stable - sans coupe"	158.8	121.6
"2664"	2085	"climat stable - sans coupe"	109.2	121.6
"2664"	2090	"climat stable - sans coupe"	158.4	121.6
"2664"	2095	"climat stable - sans coupe"	72	121.6
"2664"	2100	"climat stable - sans coupe"	136.8	121.6
"2665"	2025	"SSP2-4.5 - reboisement"	36	NA
"2665"	2030	"SSP2-4.5 - reboisement"	127.6	151.6
"2665"	2035	"SSP2-4.5 - reboisement"	207.6	151.6
"2665"	2040	"SSP2-4.5 - reboisement"	194	151.6
"2665"	2045	"SSP2-4.5 - reboisement"	68	151.6
"2665"	2050	"SSP2-4.5 - reboisement"	196.8	151.6
"2665"	2055	"SSP2-4.5 - reboisement"	54	151.6
"2665"	2060	"SSP2-4.5 - reboisement"	170	151.6
"2665"	2065	"SSP2-4.5 - reboisement"	90	151.6
"2665"	2070	"SSP2-4.5 - reboisement"	179.2	151.6
"2665"	2075	"SSP2-4.5 - reboisement"	138.4	151.6
"2665"	2080	"SSP2-4.5 - reboisement"	171.6	151.6
"2665"	2085	"SSP2-4.5 - reboisement"	184.4	151.6
"2665"	2090	"SSP2-4.5 - reboisement"	94	151.6
"2665"	2095	"SSP2-4.5 - reboisement"	151.6	151.6
"2665"	2100	"SSP2-4.5 - reboisement"	89.6	151.6
"2665"	2025	"SSP2-4.5 - recup70%"	36	NA
"2665"	2030	"SSP2-4.5 - recup70%"	198.8	130.4
"2665"	2035	"SSP2-4.5 - recup70%"	96.4	130.4
"2665"	2040	"SSP2-4.5 - recup70%"	128.8	130.4
"2665"	2045	"SSP2-4.5 - recup70%"	174	130.4
"2665"	2050	"SSP2-4.5 - recup70%"	66.4	130.4
"2665"	2055	"SSP2-4.5 - recup70%"	109.6	130.4
"2665"	2060	"SSP2-4.5 - recup70%"	43.2	130.4
"2665"	2065	"SSP2-4.5 - recup70%"	154.8	130.4
"2665"	2070	"SSP2-4.5 - recup70%"	130.4	130.4
"2665"	2075	"SSP2-4.5 - recup70%"	157.6	130.4
"2665"	2080	"SSP2-4.5 - recup70%"	174.4	130.4
"2665"	2085	"SSP2-4.5 - recup70%"	262.4	130.4
"2665"	2090	"SSP2-4.5 - recup70%"	83.2	130.4
"2665"	2095	"SSP2-4.5 - recup70%"	160	130.4
"2665"	2100	"SSP2-4.5 - recup70%"	85.2	130.4
"2665"	2025	"SSP2-4.5 - reference"	36	NA
"2665"	2030	"SSP2-4.5 - reference"	148.8	149.6
"2665"	2035	"SSP2-4.5 - reference"	96	149.6
"2665"	2040	"SSP2-4.5 - reference"	248.4	149.6
"2665"	2045	"SSP2-4.5 - reference"	182.4	149.6
"2665"	2050	"SSP2-4.5 - reference"	157.6	149.6
"2665"	2055	"SSP2-4.5 - reference"	53.6	149.6
"2665"	2060	"SSP2-4.5 - reference"	115.6	149.6
"2665"	2065	"SSP2-4.5 - reference"	149.6	149.6
"2665"	2070	"SSP2-4.5 - reference"	151.6	149.6
"2665"	2075	"SSP2-4.5 - reference"	173.6	149.6
"2665"	2080	"SSP2-4.5 - reference"	182.4	149.6
"2665"	2085	"SSP2-4.5 - reference"	154.8	149.6
"2665"	2090	"SSP2-4.5 - reference"	116.4	149.6
"2665"	2095	"SSP2-4.5 - reference"	84.8	149.6
"2665"	2100	"SSP2-4.5 - reference"	50.4	149.6
"2665"	2025	"SSP2-4.5 - reserve"	36	NA
"2665"	2030	"SSP2-4.5 - reserve"	72.4	104
"2665"	2035	"SSP2-4.5 - reserve"	116	104
"2665"	2040	"SSP2-4.5 - reserve"	166.4	104
"2665"	2045	"SSP2-4.5 - reserve"	64.4	104
"2665"	2050	"SSP2-4.5 - reserve"	222.8	104
"2665"	2055	"SSP2-4.5 - reserve"	68.8	104
"2665"	2060	"SSP2-4.5 - reserve"	94	104
"2665"	2065	"SSP2-4.5 - reserve"	233.6	104
"2665"	2070	"SSP2-4.5 - reserve"	99.2	104
"2665"	2075	"SSP2-4.5 - reserve"	63.2	104
"2665"	2080	"SSP2-4.5 - reserve"	198.4	104
"2665"	2085	"SSP2-4.5 - reserve"	92.4	104
"2665"	2090	"SSP2-4.5 - reserve"	104	104
"2665"	2095	"SSP2-4.5 - reserve"	165.2	104
"2665"	2100	"SSP2-4.5 - reserve"	118	104
"2665"	2025	"SSP2-4.5 - sans coupe"	36	NA
"2665"	2030	"SSP2-4.5 - sans coupe"	159.2	163.2
"2665"	2035	"SSP2-4.5 - sans coupe"	36	163.2
"2665"	2040	"SSP2-4.5 - sans coupe"	70.8	163.2
"2665"	2045	"SSP2-4.5 - sans coupe"	106	163.2
"2665"	2050	"SSP2-4.5 - sans coupe"	176.8	163.2
"2665"	2055	"SSP2-4.5 - sans coupe"	124	163.2
"2665"	2060	"SSP2-4.5 - sans coupe"	320	163.2
"2665"	2065	"SSP2-4.5 - sans coupe"	232.4	163.2
"2665"	2070	"SSP2-4.5 - sans coupe"	193.6	163.2
"2665"	2075	"SSP2-4.5 - sans coupe"	74.4	163.2
"2665"	2080	"SSP2-4.5 - sans coupe"	163.2	163.2
"2665"	2085	"SSP2-4.5 - sans coupe"	150	163.2
"2665"	2090	"SSP2-4.5 - sans coupe"	206.4	163.2
"2665"	2095	"SSP2-4.5 - sans coupe"	165.2	163.2
"2665"	2100	"SSP2-4.5 - sans coupe"	208.4	163.2
"2665"	2025	"SSP3-7.0 - reboisement"	36	NA
"2665"	2030	"SSP3-7.0 - reboisement"	88	144.4
"2665"	2035	"SSP3-7.0 - reboisement"	118.4	144.4
"2665"	2040	"SSP3-7.0 - reboisement"	199.6	144.4
"2665"	2045	"SSP3-7.0 - reboisement"	327.2	144.4
"2665"	2050	"SSP3-7.0 - reboisement"	113.6	144.4
"2665"	2055	"SSP3-7.0 - reboisement"	118	144.4
"2665"	2060	"SSP3-7.0 - reboisement"	115.2	144.4
"2665"	2065	"SSP3-7.0 - reboisement"	297.6	144.4
"2665"	2070	"SSP3-7.0 - reboisement"	171.6	144.4
"2665"	2075	"SSP3-7.0 - reboisement"	232.4	144.4
"2665"	2080	"SSP3-7.0 - reboisement"	114.8	144.4
"2665"	2085	"SSP3-7.0 - reboisement"	230.4	144.4
"2665"	2090	"SSP3-7.0 - reboisement"	144.4	144.4
"2665"	2095	"SSP3-7.0 - reboisement"	152.8	144.4
"2665"	2100	"SSP3-7.0 - reboisement"	91.2	144.4
"2665"	2025	"SSP3-7.0 - recup70%"	36	NA
"2665"	2030	"SSP3-7.0 - recup70%"	225.6	157.2
"2665"	2035	"SSP3-7.0 - recup70%"	61.6	157.2
"2665"	2040	"SSP3-7.0 - recup70%"	177.6	157.2
"2665"	2045	"SSP3-7.0 - recup70%"	156.8	157.2
"2665"	2050	"SSP3-7.0 - recup70%"	72	157.2
"2665"	2055	"SSP3-7.0 - recup70%"	116.4	157.2
"2665"	2060	"SSP3-7.0 - recup70%"	194	157.2
"2665"	2065	"SSP3-7.0 - recup70%"	181.2	157.2
"2665"	2070	"SSP3-7.0 - recup70%"	44.8	157.2
"2665"	2075	"SSP3-7.0 - recup70%"	117.2	157.2
"2665"	2080	"SSP3-7.0 - recup70%"	106	157.2
"2665"	2085	"SSP3-7.0 - recup70%"	214	157.2
"2665"	2090	"SSP3-7.0 - recup70%"	157.2	157.2
"2665"	2095	"SSP3-7.0 - recup70%"	191.2	157.2
"2665"	2100	"SSP3-7.0 - recup70%"	160	157.2
"2665"	2025	"SSP3-7.0 - reference"	36	NA
"2665"	2030	"SSP3-7.0 - reference"	126.8	163.6
"2665"	2035	"SSP3-7.0 - reference"	190.4	163.6
"2665"	2040	"SSP3-7.0 - reference"	160.4	163.6
"2665"	2045	"SSP3-7.0 - reference"	237.2	163.6
"2665"	2050	"SSP3-7.0 - reference"	145.2	163.6
"2665"	2055	"SSP3-7.0 - reference"	229.2	163.6
"2665"	2060	"SSP3-7.0 - reference"	213.2	163.6
"2665"	2065	"SSP3-7.0 - reference"	144	163.6
"2665"	2070	"SSP3-7.0 - reference"	196.8	163.6
"2665"	2075	"SSP3-7.0 - reference"	155.2	163.6
"2665"	2080	"SSP3-7.0 - reference"	124	163.6
"2665"	2085	"SSP3-7.0 - reference"	176.8	163.6
"2665"	2090	"SSP3-7.0 - reference"	188.4	163.6
"2665"	2095	"SSP3-7.0 - reference"	113.6	163.6
"2665"	2100	"SSP3-7.0 - reference"	163.6	163.6
"2665"	2025	"SSP3-7.0 - reserve"	36	NA
"2665"	2030	"SSP3-7.0 - reserve"	186.8	152.4
"2665"	2035	"SSP3-7.0 - reserve"	117.2	152.4
"2665"	2040	"SSP3-7.0 - reserve"	134.8	152.4
"2665"	2045	"SSP3-7.0 - reserve"	225.2	152.4
"2665"	2050	"SSP3-7.0 - reserve"	205.2	152.4
"2665"	2055	"SSP3-7.0 - reserve"	144.8	152.4
"2665"	2060	"SSP3-7.0 - reserve"	152.4	152.4
"2665"	2065	"SSP3-7.0 - reserve"	88.8	152.4
"2665"	2070	"SSP3-7.0 - reserve"	136.8	152.4
"2665"	2075	"SSP3-7.0 - reserve"	124	152.4
"2665"	2080	"SSP3-7.0 - reserve"	190.8	152.4
"2665"	2085	"SSP3-7.0 - reserve"	117.6	152.4
"2665"	2090	"SSP3-7.0 - reserve"	218	152.4
"2665"	2095	"SSP3-7.0 - reserve"	278	152.4
"2665"	2100	"SSP3-7.0 - reserve"	156.4	152.4
"2665"	2025	"SSP3-7.0 - sans coupe"	36	NA
"2665"	2030	"SSP3-7.0 - sans coupe"	54.8	166.4
"2665"	2035	"SSP3-7.0 - sans coupe"	66.4	166.4
"2665"	2040	"SSP3-7.0 - sans coupe"	232.4	166.4
"2665"	2045	"SSP3-7.0 - sans coupe"	190.4	166.4
"2665"	2050	"SSP3-7.0 - sans coupe"	80.8	166.4
"2665"	2055	"SSP3-7.0 - sans coupe"	72	166.4
"2665"	2060	"SSP3-7.0 - sans coupe"	285.2	166.4
"2665"	2065	"SSP3-7.0 - sans coupe"	166.4	166.4
"2665"	2070	"SSP3-7.0 - sans coupe"	188.8	166.4
"2665"	2075	"SSP3-7.0 - sans coupe"	371.6	166.4
"2665"	2080	"SSP3-7.0 - sans coupe"	83.2	166.4
"2665"	2085	"SSP3-7.0 - sans coupe"	208	166.4
"2665"	2090	"SSP3-7.0 - sans coupe"	220	166.4
"2665"	2095	"SSP3-7.0 - sans coupe"	136	166.4
"2665"	2100	"SSP3-7.0 - sans coupe"	161.2	166.4
"2665"	2025	"climat stable - reboisement"	36	NA
"2665"	2030	"climat stable - reboisement"	242	95.6
"2665"	2035	"climat stable - reboisement"	318	95.6
"2665"	2040	"climat stable - reboisement"	75.2	95.6
"2665"	2045	"climat stable - reboisement"	97.2	95.6
"2665"	2050	"climat stable - reboisement"	127.2	95.6
"2665"	2055	"climat stable - reboisement"	198.4	95.6
"2665"	2060	"climat stable - reboisement"	95.6	95.6
"2665"	2065	"climat stable - reboisement"	69.6	95.6
"2665"	2070	"climat stable - reboisement"	84	95.6
"2665"	2075	"climat stable - reboisement"	130.4	95.6
"2665"	2080	"climat stable - reboisement"	72	95.6
"2665"	2085	"climat stable - reboisement"	104.8	95.6
"2665"	2090	"climat stable - reboisement"	56	95.6
"2665"	2095	"climat stable - reboisement"	74.4	95.6
"2665"	2100	"climat stable - reboisement"	58.4	95.6
"2665"	2025	"climat stable - recup70%"	36	NA
"2665"	2030	"climat stable - recup70%"	137.2	137.2
"2665"	2035	"climat stable - recup70%"	116.4	137.2
"2665"	2040	"climat stable - recup70%"	60	137.2
"2665"	2045	"climat stable - recup70%"	158.4	137.2
"2665"	2050	"climat stable - recup70%"	119.6	137.2
"2665"	2055	"climat stable - recup70%"	188.8	137.2
"2665"	2060	"climat stable - recup70%"	129.2	137.2
"2665"	2065	"climat stable - recup70%"	148.4	137.2
"2665"	2070	"climat stable - recup70%"	154	137.2
"2665"	2075	"climat stable - recup70%"	66.4	137.2
"2665"	2080	"climat stable - recup70%"	154	137.2
"2665"	2085	"climat stable - recup70%"	131.2	137.2
"2665"	2090	"climat stable - recup70%"	144.8	137.2
"2665"	2095	"climat stable - recup70%"	140.8	137.2
"2665"	2100	"climat stable - recup70%"	85.6	137.2
"2665"	2025	"climat stable - reference"	36	NA
"2665"	2030	"climat stable - reference"	76.8	88.4
"2665"	2035	"climat stable - reference"	114	88.4
"2665"	2040	"climat stable - reference"	96	88.4
"2665"	2045	"climat stable - reference"	60.8	88.4
"2665"	2050	"climat stable - reference"	43.2	88.4
"2665"	2055	"climat stable - reference"	190.8	88.4
"2665"	2060	"climat stable - reference"	78	88.4
"2665"	2065	"climat stable - reference"	121.6	88.4
"2665"	2070	"climat stable - reference"	116.4	88.4
"2665"	2075	"climat stable - reference"	162	88.4
"2665"	2080	"climat stable - reference"	74.4	88.4
"2665"	2085	"climat stable - reference"	142	88.4
"2665"	2090	"climat stable - reference"	58	88.4
"2665"	2095	"climat stable - reference"	88.4	88.4
"2665"	2100	"climat stable - reference"	79.2	88.4
"2665"	2025	"climat stable - reserve"	36	NA
"2665"	2030	"climat stable - reserve"	115.2	120
"2665"	2035	"climat stable - reserve"	70.8	120
"2665"	2040	"climat stable - reserve"	62.8	120
"2665"	2045	"climat stable - reserve"	118.4	120
"2665"	2050	"climat stable - reserve"	72.4	120
"2665"	2055	"climat stable - reserve"	135.2	120
"2665"	2060	"climat stable - reserve"	161.2	120
"2665"	2065	"climat stable - reserve"	170.4	120
"2665"	2070	"climat stable - reserve"	172.4	120
"2665"	2075	"climat stable - reserve"	74.4	120
"2665"	2080	"climat stable - reserve"	120	120
"2665"	2085	"climat stable - reserve"	179.2	120
"2665"	2090	"climat stable - reserve"	118	120
"2665"	2095	"climat stable - reserve"	133.6	120
"2665"	2100	"climat stable - reserve"	126.4	120
"2665"	2025	"climat stable - sans coupe"	36	NA
"2665"	2030	"climat stable - sans coupe"	151.2	119.6
"2665"	2035	"climat stable - sans coupe"	28.8	119.6
"2665"	2040	"climat stable - sans coupe"	151.6	119.6
"2665"	2045	"climat stable - sans coupe"	56	119.6
"2665"	2050	"climat stable - sans coupe"	87.6	119.6
"2665"	2055	"climat stable - sans coupe"	68	119.6
"2665"	2060	"climat stable - sans coupe"	143.6	119.6
"2665"	2065	"climat stable - sans coupe"	192.8	119.6
"2665"	2070	"climat stable - sans coupe"	103.6	119.6
"2665"	2075	"climat stable - sans coupe"	48.4	119.6
"2665"	2080	"climat stable - sans coupe"	119.6	119.6
"2665"	2085	"climat stable - sans coupe"	179.2	119.6
"2665"	2090	"climat stable - sans coupe"	218	119.6
"2665"	2095	"climat stable - sans coupe"	132.8	119.6
"2665"	2100	"climat stable - sans coupe"	108.4	119.6
"2666"	2025	"SSP2-4.5 - reboisement"	692	NA
"2666"	2030	"SSP2-4.5 - reboisement"	21.6	53.6
"2666"	2035	"SSP2-4.5 - reboisement"	60	53.6
"2666"	2040	"SSP2-4.5 - reboisement"	36.4	53.6
"2666"	2045	"SSP2-4.5 - reboisement"	38.4	53.6
"2666"	2050	"SSP2-4.5 - reboisement"	18	53.6
"2666"	2055	"SSP2-4.5 - reboisement"	53.6	53.6
"2666"	2060	"SSP2-4.5 - reboisement"	125.2	53.6
"2666"	2065	"SSP2-4.5 - reboisement"	70.4	53.6
"2666"	2070	"SSP2-4.5 - reboisement"	25.6	53.6
"2666"	2075	"SSP2-4.5 - reboisement"	85.6	53.6
"2666"	2080	"SSP2-4.5 - reboisement"	71.2	53.6
"2666"	2085	"SSP2-4.5 - reboisement"	42	53.6
"2666"	2090	"SSP2-4.5 - reboisement"	68.4	53.6
"2666"	2095	"SSP2-4.5 - reboisement"	146.8	53.6
"2666"	2100	"SSP2-4.5 - reboisement"	44.8	53.6
"2666"	2025	"SSP2-4.5 - recup70%"	692	NA
"2666"	2030	"SSP2-4.5 - recup70%"	79.6	46.8
