"mgmt.unit"	"Année"	"scen"	"age.class"	"area"	"Proportion"
"2751"	2020	"climat stable - recup70%"	"C10"	2536	0.24
"2751"	2020	"climat stable - recup70%"	"C30"	2704	0.256
"2751"	2020	"climat stable - recup70%"	"C50"	940	0.089
"2751"	2020	"climat stable - recup70%"	"C70"	1324	0.125
"2751"	2020	"climat stable - recup70%"	"C90"	912	0.086
"2751"	2020	"climat stable - recup70%"	"OLD"	2164	0.205
"2751"	2020	"climat stable - reference"	"C10"	2536	0.24
"2751"	2020	"climat stable - reference"	"C30"	2704	0.256
"2751"	2020	"climat stable - reference"	"C50"	940	0.089
"2751"	2020	"climat stable - reference"	"C70"	1324	0.125
"2751"	2020	"climat stable - reference"	"C90"	912	0.086
"2751"	2020	"climat stable - reference"	"OLD"	2164	0.205
"2751"	2020	"climat stable - reserve"	"C10"	2536	0.24
"2751"	2020	"climat stable - reserve"	"C30"	2704	0.256
"2751"	2020	"climat stable - reserve"	"C50"	940	0.089
"2751"	2020	"climat stable - reserve"	"C70"	1324	0.125
"2751"	2020	"climat stable - reserve"	"C90"	912	0.086
"2751"	2020	"climat stable - reserve"	"OLD"	2164	0.205
"2751"	2020	"climat stable - sans coupe"	"C10"	2536	0.24
"2751"	2020	"climat stable - sans coupe"	"C30"	2704	0.256
"2751"	2020	"climat stable - sans coupe"	"C50"	940	0.089
"2751"	2020	"climat stable - sans coupe"	"C70"	1324	0.125
"2751"	2020	"climat stable - sans coupe"	"C90"	912	0.086
"2751"	2020	"climat stable - sans coupe"	"OLD"	2164	0.205
"2751"	2020	"climat stable - sans feu"	"C10"	2536	0.24
"2751"	2020	"climat stable - sans feu"	"C30"	2704	0.256
"2751"	2020	"climat stable - sans feu"	"C50"	940	0.089
"2751"	2020	"climat stable - sans feu"	"C70"	1324	0.125
"2751"	2020	"climat stable - sans feu"	"C90"	912	0.086
"2751"	2020	"climat stable - sans feu"	"OLD"	2164	0.205
"2751"	2020	"climat stable - sans pert"	"C10"	2536	0.24
"2751"	2020	"climat stable - sans pert"	"C30"	2704	0.256
"2751"	2020	"climat stable - sans pert"	"C50"	940	0.089
"2751"	2020	"climat stable - sans pert"	"C70"	1324	0.125
"2751"	2020	"climat stable - sans pert"	"C90"	912	0.086
"2751"	2020	"climat stable - sans pert"	"OLD"	2164	0.205
"2751"	2025	"SSP2-4.5 - reboisement"	"C10"	2384	0.225
"2751"	2025	"SSP2-4.5 - reboisement"	"C30"	2647.6	0.25
"2751"	2025	"SSP2-4.5 - reboisement"	"C50"	1523.2	0.144
"2751"	2025	"SSP2-4.5 - reboisement"	"C70"	1068	0.101
"2751"	2025	"SSP2-4.5 - reboisement"	"C90"	920.8	0.087
"2751"	2025	"SSP2-4.5 - reboisement"	"OLD"	2036.4	0.192
"2751"	2025	"SSP2-4.5 - recup70%"	"C10"	2375.6	0.225
"2751"	2025	"SSP2-4.5 - recup70%"	"C30"	2645.6	0.25
"2751"	2025	"SSP2-4.5 - recup70%"	"C50"	1527.2	0.144
"2751"	2025	"SSP2-4.5 - recup70%"	"C70"	1072.8	0.101
"2751"	2025	"SSP2-4.5 - recup70%"	"C90"	923.2	0.087
"2751"	2025	"SSP2-4.5 - recup70%"	"OLD"	2035.6	0.192
"2751"	2025	"SSP2-4.5 - reference"	"C10"	2384	0.225
"2751"	2025	"SSP2-4.5 - reference"	"C30"	2647.2	0.25
"2751"	2025	"SSP2-4.5 - reference"	"C50"	1523.2	0.144
"2751"	2025	"SSP2-4.5 - reference"	"C70"	1074.4	0.102
"2751"	2025	"SSP2-4.5 - reference"	"C90"	922.8	0.087
"2751"	2025	"SSP2-4.5 - reference"	"OLD"	2028.4	0.192
"2751"	2025	"SSP2-4.5 - reserve"	"C10"	2387.2	0.226
"2751"	2025	"SSP2-4.5 - reserve"	"C30"	2646.4	0.25
"2751"	2025	"SSP2-4.5 - reserve"	"C50"	1525.6	0.144
"2751"	2025	"SSP2-4.5 - reserve"	"C70"	1074.4	0.102
"2751"	2025	"SSP2-4.5 - reserve"	"C90"	928.4	0.088
"2751"	2025	"SSP2-4.5 - reserve"	"OLD"	2018	0.191
"2751"	2025	"SSP2-4.5 - sans coupe"	"C10"	1936	0.183
"2751"	2025	"SSP2-4.5 - sans coupe"	"C30"	2640	0.25
"2751"	2025	"SSP2-4.5 - sans coupe"	"C50"	1500	0.142
"2751"	2025	"SSP2-4.5 - sans coupe"	"C70"	1092	0.103
"2751"	2025	"SSP2-4.5 - sans coupe"	"C90"	1008	0.095
"2751"	2025	"SSP2-4.5 - sans coupe"	"OLD"	2404	0.227
"2751"	2025	"SSP2-4.5 - sans feu"	"C10"	2383.2	0.225
"2751"	2025	"SSP2-4.5 - sans feu"	"C30"	2645.6	0.25
"2751"	2025	"SSP2-4.5 - sans feu"	"C50"	1527.6	0.144
"2751"	2025	"SSP2-4.5 - sans feu"	"C70"	1072.8	0.101
"2751"	2025	"SSP2-4.5 - sans feu"	"C90"	922	0.087
"2751"	2025	"SSP2-4.5 - sans feu"	"OLD"	2028.8	0.192
"2751"	2025	"SSP2-4.5 - sans pert"	"C10"	1936	0.183
"2751"	2025	"SSP2-4.5 - sans pert"	"C30"	2640	0.25
"2751"	2025	"SSP2-4.5 - sans pert"	"C50"	1500	0.142
"2751"	2025	"SSP2-4.5 - sans pert"	"C70"	1092	0.103
"2751"	2025	"SSP2-4.5 - sans pert"	"C90"	1008	0.095
"2751"	2025	"SSP2-4.5 - sans pert"	"OLD"	2404	0.227
"2751"	2025	"SSP3-7.0 - reboisement"	"C10"	2384.8	0.225
"2751"	2025	"SSP3-7.0 - reboisement"	"C30"	2648.8	0.25
"2751"	2025	"SSP3-7.0 - reboisement"	"C50"	1522.8	0.144
"2751"	2025	"SSP3-7.0 - reboisement"	"C70"	1070.8	0.101
"2751"	2025	"SSP3-7.0 - reboisement"	"C90"	917.6	0.087
"2751"	2025	"SSP3-7.0 - reboisement"	"OLD"	2035.2	0.192
"2751"	2025	"SSP3-7.0 - recup70%"	"C10"	2376.8	0.225
"2751"	2025	"SSP3-7.0 - recup70%"	"C30"	2648.4	0.25
"2751"	2025	"SSP3-7.0 - recup70%"	"C50"	1521.2	0.144
"2751"	2025	"SSP3-7.0 - recup70%"	"C70"	1072.8	0.101
"2751"	2025	"SSP3-7.0 - recup70%"	"C90"	922.8	0.087
"2751"	2025	"SSP3-7.0 - recup70%"	"OLD"	2038	0.193
"2751"	2025	"SSP3-7.0 - reference"	"C10"	2384.4	0.225
"2751"	2025	"SSP3-7.0 - reference"	"C30"	2649.2	0.25
"2751"	2025	"SSP3-7.0 - reference"	"C50"	1521.6	0.144
"2751"	2025	"SSP3-7.0 - reference"	"C70"	1074	0.102
"2751"	2025	"SSP3-7.0 - reference"	"C90"	919.6	0.087
"2751"	2025	"SSP3-7.0 - reference"	"OLD"	2031.2	0.192
"2751"	2025	"SSP3-7.0 - reserve"	"C10"	2386.8	0.226
"2751"	2025	"SSP3-7.0 - reserve"	"C30"	2646.8	0.25
"2751"	2025	"SSP3-7.0 - reserve"	"C50"	1524.8	0.144
"2751"	2025	"SSP3-7.0 - reserve"	"C70"	1069.2	0.101
"2751"	2025	"SSP3-7.0 - reserve"	"C90"	922.8	0.087
"2751"	2025	"SSP3-7.0 - reserve"	"OLD"	2029.6	0.192
"2751"	2025	"SSP3-7.0 - sans coupe"	"C10"	1936	0.183
"2751"	2025	"SSP3-7.0 - sans coupe"	"C30"	2640	0.25
"2751"	2025	"SSP3-7.0 - sans coupe"	"C50"	1500	0.142
"2751"	2025	"SSP3-7.0 - sans coupe"	"C70"	1092	0.103
"2751"	2025	"SSP3-7.0 - sans coupe"	"C90"	1008	0.095
"2751"	2025	"SSP3-7.0 - sans coupe"	"OLD"	2404	0.227
"2751"	2025	"SSP3-7.0 - sans feu"	"C10"	2383.2	0.225
"2751"	2025	"SSP3-7.0 - sans feu"	"C30"	2646	0.25
"2751"	2025	"SSP3-7.0 - sans feu"	"C50"	1527.2	0.144
"2751"	2025	"SSP3-7.0 - sans feu"	"C70"	1068.4	0.101
"2751"	2025	"SSP3-7.0 - sans feu"	"C90"	921.2	0.087
"2751"	2025	"SSP3-7.0 - sans feu"	"OLD"	2034	0.192
"2751"	2025	"SSP3-7.0 - sans pert"	"C10"	1936	0.183
"2751"	2025	"SSP3-7.0 - sans pert"	"C30"	2640	0.25
"2751"	2025	"SSP3-7.0 - sans pert"	"C50"	1500	0.142
"2751"	2025	"SSP3-7.0 - sans pert"	"C70"	1092	0.103
"2751"	2025	"SSP3-7.0 - sans pert"	"C90"	1008	0.095
"2751"	2025	"SSP3-7.0 - sans pert"	"OLD"	2404	0.227
"2751"	2025	"climat stable - reboisement"	"C10"	2385.6	0.225
"2751"	2025	"climat stable - reboisement"	"C30"	2645.2	0.25
"2751"	2025	"climat stable - reboisement"	"C50"	1528.8	0.144
"2751"	2025	"climat stable - reboisement"	"C70"	1071.6	0.101
"2751"	2025	"climat stable - reboisement"	"C90"	917.6	0.087
"2751"	2025	"climat stable - reboisement"	"OLD"	2031.2	0.192
"2751"	2025	"climat stable - recup70%"	"C10"	2376.8	0.225
"2751"	2025	"climat stable - recup70%"	"C30"	2645.6	0.25
"2751"	2025	"climat stable - recup70%"	"C50"	1526.8	0.144
"2751"	2025	"climat stable - recup70%"	"C70"	1069.2	0.101
"2751"	2025	"climat stable - recup70%"	"C90"	920.8	0.087
"2751"	2025	"climat stable - recup70%"	"OLD"	2040.8	0.193
"2751"	2025	"climat stable - reference"	"C10"	2387.2	0.226
"2751"	2025	"climat stable - reference"	"C30"	2648	0.25
"2751"	2025	"climat stable - reference"	"C50"	1522	0.144
"2751"	2025	"climat stable - reference"	"C70"	1074	0.102
"2751"	2025	"climat stable - reference"	"C90"	923.6	0.087
"2751"	2025	"climat stable - reference"	"OLD"	2025.2	0.191
"2751"	2025	"climat stable - reserve"	"C10"	2384.4	0.225
"2751"	2025	"climat stable - reserve"	"C30"	2646	0.25
"2751"	2025	"climat stable - reserve"	"C50"	1527.6	0.144
"2751"	2025	"climat stable - reserve"	"C70"	1073.2	0.101
"2751"	2025	"climat stable - reserve"	"C90"	922.4	0.087
"2751"	2025	"climat stable - reserve"	"OLD"	2026.4	0.192
"2751"	2025	"climat stable - sans coupe"	"C10"	1936	0.183
"2751"	2025	"climat stable - sans coupe"	"C30"	2640	0.25
"2751"	2025	"climat stable - sans coupe"	"C50"	1500	0.142
"2751"	2025	"climat stable - sans coupe"	"C70"	1092	0.103
"2751"	2025	"climat stable - sans coupe"	"C90"	1008	0.095
"2751"	2025	"climat stable - sans coupe"	"OLD"	2404	0.227
"2751"	2025	"climat stable - sans feu"	"C10"	2386.8	0.226
"2751"	2025	"climat stable - sans feu"	"C30"	2651.6	0.251
"2751"	2025	"climat stable - sans feu"	"C50"	1518.8	0.144
"2751"	2025	"climat stable - sans feu"	"C70"	1069.2	0.101
"2751"	2025	"climat stable - sans feu"	"C90"	920.4	0.087
"2751"	2025	"climat stable - sans feu"	"OLD"	2033.2	0.192
"2751"	2025	"climat stable - sans pert"	"C10"	1936	0.183
"2751"	2025	"climat stable - sans pert"	"C30"	2640	0.25
"2751"	2025	"climat stable - sans pert"	"C50"	1500	0.142
"2751"	2025	"climat stable - sans pert"	"C70"	1092	0.103
"2751"	2025	"climat stable - sans pert"	"C90"	1008	0.095
"2751"	2025	"climat stable - sans pert"	"OLD"	2404	0.227
"2751"	2030	"SSP2-4.5 - reboisement"	"C10"	2374.4	0.224
"2751"	2030	"SSP2-4.5 - reboisement"	"C30"	2724.8	0.258
"2751"	2030	"SSP2-4.5 - reboisement"	"C50"	1826	0.173
"2751"	2030	"SSP2-4.5 - reboisement"	"C70"	888	0.084
"2751"	2030	"SSP2-4.5 - reboisement"	"C90"	1006.8	0.095
"2751"	2030	"SSP2-4.5 - reboisement"	"OLD"	1760	0.166
"2751"	2030	"SSP2-4.5 - recup70%"	"C10"	2292.8	0.217
"2751"	2030	"SSP2-4.5 - recup70%"	"C30"	2734	0.258
"2751"	2030	"SSP2-4.5 - recup70%"	"C50"	1841.6	0.174
"2751"	2030	"SSP2-4.5 - recup70%"	"C70"	894.4	0.085
"2751"	2030	"SSP2-4.5 - recup70%"	"C90"	1025.2	0.097
"2751"	2030	"SSP2-4.5 - recup70%"	"OLD"	1792	0.169
"2751"	2030	"SSP2-4.5 - reference"	"C10"	2312.8	0.219
"2751"	2030	"SSP2-4.5 - reference"	"C30"	2735.6	0.259
"2751"	2030	"SSP2-4.5 - reference"	"C50"	1824	0.172
"2751"	2030	"SSP2-4.5 - reference"	"C70"	894.4	0.085
"2751"	2030	"SSP2-4.5 - reference"	"C90"	1020	0.096
"2751"	2030	"SSP2-4.5 - reference"	"OLD"	1793.2	0.169
"2751"	2030	"SSP2-4.5 - reserve"	"C10"	2358.4	0.223
"2751"	2030	"SSP2-4.5 - reserve"	"C30"	2696.8	0.255
"2751"	2030	"SSP2-4.5 - reserve"	"C50"	1792.8	0.169
"2751"	2030	"SSP2-4.5 - reserve"	"C70"	890.4	0.084
"2751"	2030	"SSP2-4.5 - reserve"	"C90"	1039.6	0.098
"2751"	2030	"SSP2-4.5 - reserve"	"OLD"	1802	0.17
"2751"	2030	"SSP2-4.5 - sans coupe"	"C10"	1505.6	0.142
"2751"	2030	"SSP2-4.5 - sans coupe"	"C30"	2703.2	0.256
"2751"	2030	"SSP2-4.5 - sans coupe"	"C50"	1764.4	0.167
"2751"	2030	"SSP2-4.5 - sans coupe"	"C70"	928.8	0.088
"2751"	2030	"SSP2-4.5 - sans coupe"	"C90"	1210	0.114
"2751"	2030	"SSP2-4.5 - sans coupe"	"OLD"	2468	0.233
"2751"	2030	"SSP2-4.5 - sans feu"	"C10"	2183.6	0.206
"2751"	2030	"SSP2-4.5 - sans feu"	"C30"	2766	0.261
"2751"	2030	"SSP2-4.5 - sans feu"	"C50"	1853.2	0.175
"2751"	2030	"SSP2-4.5 - sans feu"	"C70"	916.4	0.087
"2751"	2030	"SSP2-4.5 - sans feu"	"C90"	1046	0.099
"2751"	2030	"SSP2-4.5 - sans feu"	"OLD"	1814.8	0.172
"2751"	2030	"SSP2-4.5 - sans pert"	"C10"	1300	0.123
"2751"	2030	"SSP2-4.5 - sans pert"	"C30"	2756	0.26
"2751"	2030	"SSP2-4.5 - sans pert"	"C50"	1800	0.17
"2751"	2030	"SSP2-4.5 - sans pert"	"C70"	948	0.09
"2751"	2030	"SSP2-4.5 - sans pert"	"C90"	1236	0.117
"2751"	2030	"SSP2-4.5 - sans pert"	"OLD"	2540	0.24
"2751"	2030	"SSP3-7.0 - reboisement"	"C10"	2337.6	0.221
"2751"	2030	"SSP3-7.0 - reboisement"	"C30"	2741.6	0.259
"2751"	2030	"SSP3-7.0 - reboisement"	"C50"	1818	0.172
"2751"	2030	"SSP3-7.0 - reboisement"	"C70"	884.8	0.084
"2751"	2030	"SSP3-7.0 - reboisement"	"C90"	1016.8	0.096
"2751"	2030	"SSP3-7.0 - reboisement"	"OLD"	1781.2	0.168
"2751"	2030	"SSP3-7.0 - recup70%"	"C10"	2300.8	0.217
"2751"	2030	"SSP3-7.0 - recup70%"	"C30"	2728.4	0.258
"2751"	2030	"SSP3-7.0 - recup70%"	"C50"	1816.4	0.172
"2751"	2030	"SSP3-7.0 - recup70%"	"C70"	905.2	0.086
"2751"	2030	"SSP3-7.0 - recup70%"	"C90"	1042.4	0.099
"2751"	2030	"SSP3-7.0 - recup70%"	"OLD"	1786.8	0.169
"2751"	2030	"SSP3-7.0 - reference"	"C10"	2330.4	0.22
"2751"	2030	"SSP3-7.0 - reference"	"C30"	2729.6	0.258
"2751"	2030	"SSP3-7.0 - reference"	"C50"	1827.6	0.173
"2751"	2030	"SSP3-7.0 - reference"	"C70"	900	0.085
"2751"	2030	"SSP3-7.0 - reference"	"C90"	1034.8	0.098
"2751"	2030	"SSP3-7.0 - reference"	"OLD"	1757.6	0.166
"2751"	2030	"SSP3-7.0 - reserve"	"C10"	2288.8	0.216
"2751"	2030	"SSP3-7.0 - reserve"	"C30"	2718.8	0.257
"2751"	2030	"SSP3-7.0 - reserve"	"C50"	1816.4	0.172
"2751"	2030	"SSP3-7.0 - reserve"	"C70"	897.2	0.085
"2751"	2030	"SSP3-7.0 - reserve"	"C90"	1048.8	0.099
"2751"	2030	"SSP3-7.0 - reserve"	"OLD"	1810	0.171
"2751"	2030	"SSP3-7.0 - sans coupe"	"C10"	1410.8	0.133
"2751"	2030	"SSP3-7.0 - sans coupe"	"C30"	2733.2	0.258
"2751"	2030	"SSP3-7.0 - sans coupe"	"C50"	1785.6	0.169
"2751"	2030	"SSP3-7.0 - sans coupe"	"C70"	934	0.088
"2751"	2030	"SSP3-7.0 - sans coupe"	"C90"	1220.8	0.115
"2751"	2030	"SSP3-7.0 - sans coupe"	"OLD"	2495.6	0.236
"2751"	2030	"SSP3-7.0 - sans feu"	"C10"	2182.4	0.206
"2751"	2030	"SSP3-7.0 - sans feu"	"C30"	2769.6	0.262
"2751"	2030	"SSP3-7.0 - sans feu"	"C50"	1847.6	0.175
"2751"	2030	"SSP3-7.0 - sans feu"	"C70"	912.4	0.086
"2751"	2030	"SSP3-7.0 - sans feu"	"C90"	1054	0.1
"2751"	2030	"SSP3-7.0 - sans feu"	"OLD"	1814	0.171
"2751"	2030	"SSP3-7.0 - sans pert"	"C10"	1300	0.123
"2751"	2030	"SSP3-7.0 - sans pert"	"C30"	2756	0.26
"2751"	2030	"SSP3-7.0 - sans pert"	"C50"	1800	0.17
"2751"	2030	"SSP3-7.0 - sans pert"	"C70"	948	0.09
"2751"	2030	"SSP3-7.0 - sans pert"	"C90"	1236	0.117
"2751"	2030	"SSP3-7.0 - sans pert"	"OLD"	2540	0.24
"2751"	2030	"climat stable - reboisement"	"C10"	2316.4	0.219
"2751"	2030	"climat stable - reboisement"	"C30"	2714.8	0.257
"2751"	2030	"climat stable - reboisement"	"C50"	1830.8	0.173
"2751"	2030	"climat stable - reboisement"	"C70"	897.6	0.085
"2751"	2030	"climat stable - reboisement"	"C90"	1033.2	0.098
"2751"	2030	"climat stable - reboisement"	"OLD"	1787.2	0.169
"2751"	2030	"climat stable - recup70%"	"C10"	2499.6	0.236
"2751"	2030	"climat stable - recup70%"	"C30"	2700.4	0.255
"2751"	2030	"climat stable - recup70%"	"C50"	1759.6	0.166
"2751"	2030	"climat stable - recup70%"	"C70"	850.8	0.08
"2751"	2030	"climat stable - recup70%"	"C90"	989.2	0.093
"2751"	2030	"climat stable - recup70%"	"OLD"	1780.4	0.168
"2751"	2030	"climat stable - reference"	"C10"	2839.2	0.268
"2751"	2030	"climat stable - reference"	"C30"	2604	0.246
"2751"	2030	"climat stable - reference"	"C50"	1733.2	0.164
"2751"	2030	"climat stable - reference"	"C70"	805.2	0.076
"2751"	2030	"climat stable - reference"	"C90"	923.6	0.087
"2751"	2030	"climat stable - reference"	"OLD"	1674.8	0.158
"2751"	2030	"climat stable - reserve"	"C10"	2176.8	0.206
"2751"	2030	"climat stable - reserve"	"C30"	2743.2	0.259
"2751"	2030	"climat stable - reserve"	"C50"	1827.2	0.173
"2751"	2030	"climat stable - reserve"	"C70"	912	0.086
"2751"	2030	"climat stable - reserve"	"C90"	1062	0.1
"2751"	2030	"climat stable - reserve"	"OLD"	1858.8	0.176
"2751"	2030	"climat stable - sans coupe"	"C10"	1480	0.14
"2751"	2030	"climat stable - sans coupe"	"C30"	2717.6	0.257
"2751"	2030	"climat stable - sans coupe"	"C50"	1763.2	0.167
"2751"	2030	"climat stable - sans coupe"	"C70"	930.8	0.088
"2751"	2030	"climat stable - sans coupe"	"C90"	1213.6	0.115
"2751"	2030	"climat stable - sans coupe"	"OLD"	2474.8	0.234
"2751"	2030	"climat stable - sans feu"	"C10"	2190	0.207
"2751"	2030	"climat stable - sans feu"	"C30"	2768.8	0.262
"2751"	2030	"climat stable - sans feu"	"C50"	1850	0.175
"2751"	2030	"climat stable - sans feu"	"C70"	910.4	0.086
"2751"	2030	"climat stable - sans feu"	"C90"	1041.2	0.098
"2751"	2030	"climat stable - sans feu"	"OLD"	1819.6	0.172
"2751"	2030	"climat stable - sans pert"	"C10"	1300	0.123
"2751"	2030	"climat stable - sans pert"	"C30"	2756	0.26
"2751"	2030	"climat stable - sans pert"	"C50"	1800	0.17
"2751"	2030	"climat stable - sans pert"	"C70"	948	0.09
"2751"	2030	"climat stable - sans pert"	"C90"	1236	0.117
"2751"	2030	"climat stable - sans pert"	"OLD"	2540	0.24
"2751"	2035	"SSP2-4.5 - reboisement"	"C10"	2374.4	0.224
"2751"	2035	"SSP2-4.5 - reboisement"	"C30"	2537.2	0.24
"2751"	2035	"SSP2-4.5 - reboisement"	"C50"	2315.6	0.219
"2751"	2035	"SSP2-4.5 - reboisement"	"C70"	723.2	0.068
"2751"	2035	"SSP2-4.5 - reboisement"	"C90"	1150.8	0.109
"2751"	2035	"SSP2-4.5 - reboisement"	"OLD"	1478.8	0.14
"2751"	2035	"SSP2-4.5 - recup70%"	"C10"	2286.8	0.216
"2751"	2035	"SSP2-4.5 - recup70%"	"C30"	2580.8	0.244
"2751"	2035	"SSP2-4.5 - recup70%"	"C50"	2292.8	0.217
"2751"	2035	"SSP2-4.5 - recup70%"	"C70"	727.2	0.069
"2751"	2035	"SSP2-4.5 - recup70%"	"C90"	1181.2	0.112
"2751"	2035	"SSP2-4.5 - recup70%"	"OLD"	1511.2	0.143
"2751"	2035	"SSP2-4.5 - reference"	"C10"	2544.8	0.241
"2751"	2035	"SSP2-4.5 - reference"	"C30"	2546.4	0.241
"2751"	2035	"SSP2-4.5 - reference"	"C50"	2237.2	0.211
"2751"	2035	"SSP2-4.5 - reference"	"C70"	654.8	0.062
"2751"	2035	"SSP2-4.5 - reference"	"C90"	1103.6	0.104
"2751"	2035	"SSP2-4.5 - reference"	"OLD"	1493.2	0.141
"2751"	2035	"SSP2-4.5 - reserve"	"C10"	2484	0.235
"2751"	2035	"SSP2-4.5 - reserve"	"C30"	2497.6	0.236
"2751"	2035	"SSP2-4.5 - reserve"	"C50"	2202	0.208
"2751"	2035	"SSP2-4.5 - reserve"	"C70"	704.8	0.067
"2751"	2035	"SSP2-4.5 - reserve"	"C90"	1148.4	0.109
"2751"	2035	"SSP2-4.5 - reserve"	"OLD"	1543.2	0.146
"2751"	2035	"SSP2-4.5 - sans coupe"	"C10"	1018.8	0.096
"2751"	2035	"SSP2-4.5 - sans coupe"	"C30"	2553.6	0.241
"2751"	2035	"SSP2-4.5 - sans coupe"	"C50"	2241.6	0.212
"2751"	2035	"SSP2-4.5 - sans coupe"	"C70"	738.4	0.07
"2751"	2035	"SSP2-4.5 - sans coupe"	"C90"	1517.2	0.143
"2751"	2035	"SSP2-4.5 - sans coupe"	"OLD"	2510.4	0.237
"2751"	2035	"SSP2-4.5 - sans feu"	"C10"	2073.6	0.196
"2751"	2035	"SSP2-4.5 - sans feu"	"C30"	2628.8	0.248
"2751"	2035	"SSP2-4.5 - sans feu"	"C50"	2352.8	0.222
"2751"	2035	"SSP2-4.5 - sans feu"	"C70"	751.6	0.071
"2751"	2035	"SSP2-4.5 - sans feu"	"C90"	1206	0.114
"2751"	2035	"SSP2-4.5 - sans feu"	"OLD"	1567.2	0.148
"2751"	2035	"SSP2-4.5 - sans pert"	"C10"	752	0.071
"2751"	2035	"SSP2-4.5 - sans pert"	"C30"	2608	0.247
"2751"	2035	"SSP2-4.5 - sans pert"	"C50"	2300	0.217
"2751"	2035	"SSP2-4.5 - sans pert"	"C70"	760	0.072
"2751"	2035	"SSP2-4.5 - sans pert"	"C90"	1564	0.148
"2751"	2035	"SSP2-4.5 - sans pert"	"OLD"	2596	0.245
"2751"	2035	"SSP3-7.0 - reboisement"	"C10"	2428.8	0.23
"2751"	2035	"SSP3-7.0 - reboisement"	"C30"	2548.8	0.241
"2751"	2035	"SSP3-7.0 - reboisement"	"C50"	2268.8	0.214
"2751"	2035	"SSP3-7.0 - reboisement"	"C70"	709.2	0.067
"2751"	2035	"SSP3-7.0 - reboisement"	"C90"	1146	0.108
"2751"	2035	"SSP3-7.0 - reboisement"	"OLD"	1478.4	0.14
"2751"	2035	"SSP3-7.0 - recup70%"	"C10"	2467.2	0.233
"2751"	2035	"SSP3-7.0 - recup70%"	"C30"	2542.8	0.24
"2751"	2035	"SSP3-7.0 - recup70%"	"C50"	2272	0.215
"2751"	2035	"SSP3-7.0 - recup70%"	"C70"	677.6	0.064
"2751"	2035	"SSP3-7.0 - recup70%"	"C90"	1116.8	0.106
"2751"	2035	"SSP3-7.0 - recup70%"	"OLD"	1503.6	0.142
"2751"	2035	"SSP3-7.0 - reference"	"C10"	2350.8	0.222
"2751"	2035	"SSP3-7.0 - reference"	"C30"	2550	0.241
"2751"	2035	"SSP3-7.0 - reference"	"C50"	2281.6	0.216
"2751"	2035	"SSP3-7.0 - reference"	"C70"	714	0.067
"2751"	2035	"SSP3-7.0 - reference"	"C90"	1173.2	0.111
"2751"	2035	"SSP3-7.0 - reference"	"OLD"	1510.4	0.143
"2751"	2035	"SSP3-7.0 - reserve"	"C10"	2330.4	0.22
"2751"	2035	"SSP3-7.0 - reserve"	"C30"	2516.4	0.238
"2751"	2035	"SSP3-7.0 - reserve"	"C50"	2267.2	0.214
"2751"	2035	"SSP3-7.0 - reserve"	"C70"	701.6	0.066
"2751"	2035	"SSP3-7.0 - reserve"	"C90"	1186	0.112
"2751"	2035	"SSP3-7.0 - reserve"	"OLD"	1578.4	0.149
"2751"	2035	"SSP3-7.0 - sans coupe"	"C10"	1538.4	0.145
"2751"	2035	"SSP3-7.0 - sans coupe"	"C30"	2460	0.233
"2751"	2035	"SSP3-7.0 - sans coupe"	"C50"	2111.6	0.2
"2751"	2035	"SSP3-7.0 - sans coupe"	"C70"	678	0.064
"2751"	2035	"SSP3-7.0 - sans coupe"	"C90"	1412.4	0.133
"2751"	2035	"SSP3-7.0 - sans coupe"	"OLD"	2379.6	0.225
"2751"	2035	"SSP3-7.0 - sans feu"	"C10"	2071.6	0.196
"2751"	2035	"SSP3-7.0 - sans feu"	"C30"	2631.6	0.249
"2751"	2035	"SSP3-7.0 - sans feu"	"C50"	2347.6	0.222
"2751"	2035	"SSP3-7.0 - sans feu"	"C70"	748.4	0.071
"2751"	2035	"SSP3-7.0 - sans feu"	"C90"	1216.8	0.115
"2751"	2035	"SSP3-7.0 - sans feu"	"OLD"	1564	0.148
"2751"	2035	"SSP3-7.0 - sans pert"	"C10"	752	0.071
"2751"	2035	"SSP3-7.0 - sans pert"	"C30"	2608	0.247
"2751"	2035	"SSP3-7.0 - sans pert"	"C50"	2300	0.217
"2751"	2035	"SSP3-7.0 - sans pert"	"C70"	760	0.072
"2751"	2035	"SSP3-7.0 - sans pert"	"C90"	1564	0.148
"2751"	2035	"SSP3-7.0 - sans pert"	"OLD"	2596	0.245
"2751"	2035	"climat stable - reboisement"	"C10"	2337.2	0.221
"2751"	2035	"climat stable - reboisement"	"C30"	2550.4	0.241
"2751"	2035	"climat stable - reboisement"	"C50"	2286.4	0.216
"2751"	2035	"climat stable - reboisement"	"C70"	726.8	0.069
"2751"	2035	"climat stable - reboisement"	"C90"	1183.6	0.112
"2751"	2035	"climat stable - reboisement"	"OLD"	1495.6	0.141
"2751"	2035	"climat stable - recup70%"	"C10"	2484.4	0.235
"2751"	2035	"climat stable - recup70%"	"C30"	2558.4	0.242
"2751"	2035	"climat stable - recup70%"	"C50"	2234	0.211
"2751"	2035	"climat stable - recup70%"	"C70"	684.8	0.065
"2751"	2035	"climat stable - recup70%"	"C90"	1113.6	0.105
"2751"	2035	"climat stable - recup70%"	"OLD"	1504.8	0.142
"2751"	2035	"climat stable - reference"	"C10"	3107.6	0.294
