"mgmt.unit"	"Année"	"scen"	"ssp"	"bonif"	"spp"	"area"	"Proportion"
"11262"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	332	0.077
"11262"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	406	0.094
"11262"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	2634.8	0.612
"11262"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	832.4	0.193
"11262"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	430.8	0.1
"11262"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	381.6	0.089
"11262"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	2828	0.657
"11262"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	754.4	0.175
"11262"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	340	0.079
"11262"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	384	0.089
"11262"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	2407.6	0.559
"11262"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	826	0.192
"11262"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	686.4	0.159
"11262"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus tolérants"	399.2	0.093
"11262"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	2617.6	0.608
"11262"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	868	0.202
"11262"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	419.2	0.097
"11262"	2040	"climat stable - reference"	"climat stable"	"reference"	"Feuillus tolérants"	394.8	0.092
"11262"	2040	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	2613.6	0.607
"11262"	2040	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	872	0.203
"11262"	2040	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	423.6	0.098
"11262"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	401.2	0.093
"11262"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	2596.8	0.603
"11262"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	884.8	0.206
"11262"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	421.2	0.098
"11262"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	382	0.089
"11262"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	2822.4	0.656
"11262"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	766.4	0.178
"11262"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	333.2	0.077
"11262"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	406.8	0.095
"11262"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	2657.6	0.617
"11262"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	810.8	0.188
"11262"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	428.8	0.1
"11262"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	389.6	0.091
"11262"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	2833.2	0.658
"11262"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	741.2	0.172
"11262"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	340	0.079
"11262"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	431.2	0.1
"11262"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	2296.8	0.534
"11262"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	796.8	0.185
"11262"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	779.2	0.181
"11262"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	456.4	0.106
"11262"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	2460	0.572
"11262"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	948	0.22
"11262"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	439.6	0.102
"11262"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	454.8	0.106
"11262"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	2502.8	0.582
"11262"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	914	0.212
"11262"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	432.4	0.1
"11262"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	458	0.106
"11262"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	2440.8	0.567
"11262"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	981.6	0.228
"11262"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	423.6	0.098
"11262"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	424	0.099
"11262"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	2718.4	0.632
"11262"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	834.8	0.194
"11262"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	326.8	0.076
"11262"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	429.6	0.1
"11262"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	2559.6	0.595
"11262"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	864.4	0.201
"11262"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	450.4	0.105
"11262"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	434.4	0.101
"11262"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	2796	0.65
"11262"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	733.6	0.17
"11262"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	340	0.079
"11262"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	431.2	0.1
"11262"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	2262.8	0.526
"11262"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	836.4	0.194
"11262"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	773.6	0.18
"11262"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	468.8	0.109
"11262"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	2452	0.57
"11262"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	953.6	0.222
"11262"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	429.6	0.1
"11262"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	456	0.106
"11262"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	2489.6	0.578
"11262"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	920	0.214
"11262"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	438.4	0.102
"11262"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	458.4	0.107
"11262"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	2482.8	0.577
"11262"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	923.2	0.214
"11262"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	439.6	0.102
"11262"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	432.4	0.1
"11262"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	2730	0.634
"11262"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	812.4	0.189
"11262"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	329.2	0.076
"11262"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	441.2	0.103
"11262"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	2556.4	0.594
"11262"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	855.6	0.199
"11262"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	450.8	0.105
"11262"	2045	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	426.8	0.099
"11262"	2045	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	2794	0.649
"11262"	2045	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	743.2	0.173
"11262"	2045	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	340	0.079
"11262"	2045	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	413.6	0.096
"11262"	2045	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	2286	0.531
"11262"	2045	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	838	0.195
"11262"	2045	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	766.4	0.178
"11262"	2045	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus tolérants"	434	0.101
"11262"	2045	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	2538.8	0.59
"11262"	2045	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	894	0.208
"11262"	2045	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	437.2	0.102
"11262"	2045	"climat stable - reference"	"climat stable"	"reference"	"Feuillus tolérants"	434	0.101
"11262"	2045	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	2536.8	0.589
"11262"	2045	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	895.2	0.208
"11262"	2045	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	438	0.102
"11262"	2045	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	431.6	0.1
"11262"	2045	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	2526.4	0.587
"11262"	2045	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	910	0.211
"11262"	2045	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	436	0.101
"11262"	2045	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	423.6	0.098
"11262"	2045	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	2790.8	0.648
"11262"	2045	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	757.6	0.176
"11262"	2045	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	332	0.077
"11262"	2045	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	444.4	0.103
"11262"	2045	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	2586.4	0.601
"11262"	2045	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	825.6	0.192
"11262"	2045	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	447.6	0.104
"11262"	2045	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	431.2	0.1
"11262"	2045	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	2803.6	0.651
"11262"	2045	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	729.2	0.169
"11262"	2045	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	340	0.079
"11262"	2050	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	458.4	0.107
"11262"	2050	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	2174.8	0.505
"11262"	2050	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	818.8	0.19
"11262"	2050	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	852	0.198
"11262"	2050	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	492.8	0.114
"11262"	2050	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	2356.8	0.548
"11262"	2050	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	1005.6	0.234
"11262"	2050	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	448.8	0.104
"11262"	2050	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	481.2	0.112
"11262"	2050	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	2418.4	0.562
"11262"	2050	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	962	0.224
"11262"	2050	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	442.4	0.103
"11262"	2050	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	499.6	0.116
"11262"	2050	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	2336.4	0.543
"11262"	2050	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	1040.4	0.242
"11262"	2050	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	427.6	0.099
"11262"	2050	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	464.8	0.108
"11262"	2050	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	2672	0.621
"11262"	2050	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	847.6	0.197
"11262"	2050	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	319.6	0.074
"11262"	2050	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	461.2	0.107
"11262"	2050	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	2487.2	0.578
"11262"	2050	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	891.6	0.207
"11262"	2050	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	464	0.108
"11262"	2050	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	475.6	0.111
"11262"	2050	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	2768	0.643
"11262"	2050	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	724.4	0.168
"11262"	2050	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	336	0.078
"11262"	2050	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	469.2	0.109
"11262"	2050	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	2138.4	0.497
"11262"	2050	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	851.6	0.198
"11262"	2050	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	844.8	0.196
"11262"	2050	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	500.8	0.116
"11262"	2050	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	2362.4	0.549
"11262"	2050	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	999.6	0.232
"11262"	2050	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	441.2	0.103
"11262"	2050	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	489.2	0.114
"11262"	2050	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	2416.4	0.561
"11262"	2050	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	950.8	0.221
"11262"	2050	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	447.6	0.104
"11262"	2050	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	496.8	0.115
"11262"	2050	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	2405.2	0.559
"11262"	2050	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	948.4	0.22
"11262"	2050	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	453.6	0.105
"11262"	2050	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	495.6	0.115
"11262"	2050	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	2642.4	0.614
"11262"	2050	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	856.4	0.199
"11262"	2050	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	309.6	0.072
"11262"	2050	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	479.6	0.111
"11262"	2050	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	2489.6	0.578
"11262"	2050	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	870.4	0.202
"11262"	2050	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	464.4	0.108
"11262"	2050	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	486	0.113
"11262"	2050	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	2754.8	0.64
"11262"	2050	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	725.2	0.168
"11262"	2050	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	338	0.079
"11262"	2050	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	444.4	0.103
"11262"	2050	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	2158.4	0.501
"11262"	2050	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	861.2	0.2
"11262"	2050	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	840	0.195
"11262"	2050	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus tolérants"	472.4	0.11
"11262"	2050	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	2461.6	0.572
"11262"	2050	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	924.8	0.215
"11262"	2050	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	445.2	0.103
"11262"	2050	"climat stable - reference"	"climat stable"	"reference"	"Feuillus tolérants"	475.2	0.11
"11262"	2050	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	2455.6	0.571
"11262"	2050	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	930	0.216
"11262"	2050	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	443.2	0.103
"11262"	2050	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	465.6	0.108
"11262"	2050	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	2451.2	0.57
"11262"	2050	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	940.4	0.218
"11262"	2050	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	446.8	0.104
"11262"	2050	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	468	0.109
"11262"	2050	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	2753.2	0.64
"11262"	2050	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	756.4	0.176
"11262"	2050	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	326.4	0.076
"11262"	2050	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	479.2	0.111
"11262"	2050	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	2530.8	0.588
"11262"	2050	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	831.2	0.193
"11262"	2050	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	462.8	0.108
"11262"	2050	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	472.4	0.11
"11262"	2050	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	2778.8	0.646
"11262"	2050	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	716.4	0.166
"11262"	2050	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	336.4	0.078
"11262"	2055	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	504.4	0.117
"11262"	2055	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	2022	0.47
"11262"	2055	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	869.6	0.202
"11262"	2055	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	908	0.211
"11262"	2055	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	529.2	0.123
"11262"	2055	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	2270	0.527
"11262"	2055	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	1056.8	0.246
"11262"	2055	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	448	0.104
"11262"	2055	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	519.2	0.121
"11262"	2055	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	2312.8	0.537
"11262"	2055	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	1034.4	0.24
"11262"	2055	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	437.6	0.102
"11262"	2055	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	534	0.124
"11262"	2055	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	2268.8	0.527
"11262"	2055	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	1068	0.248
"11262"	2055	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	433.2	0.101
"11262"	2055	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	517.2	0.12
"11262"	2055	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	2619.6	0.609
"11262"	2055	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	857.2	0.199
"11262"	2055	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	310	0.072
"11262"	2055	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	497.2	0.116
"11262"	2055	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	2412.8	0.561
"11262"	2055	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	920.8	0.214
"11262"	2055	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	473.2	0.11
"11262"	2055	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	531.6	0.124
"11262"	2055	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	2724.4	0.633
"11262"	2055	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	716.4	0.166
"11262"	2055	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	331.6	0.077
